ip,app,ip_app_channel_0
119563,18,2
119569,9,1
119569,12,1
119569,13,1
119569,15,1
119569,21,1
119574,12,1
119574,18,1
119574,64,1
119576,1,1
119576,9,1
119576,12,1
119576,21,1
119582,2,1
119582,3,1
119582,12,1
119582,13,1
119582,14,1
119582,15,2
119582,18,2
119583,3,1
119583,12,1
119585,9,1
119585,14,1
119585,15,2
119591,8,1
119591,9,1
119591,12,1
119591,13,1
119591,18,1
119591,26,1
119592,2,1
119592,3,2
119592,14,1
119592,18,2
119593,1,1
119593,2,3
119593,3,3
119593,9,1
119593,11,1
119593,14,1
119593,18,1
119593,22,1
119593,23,1
119593,26,1
119593,28,1
119593,65,1
119602,2,1
119602,12,1
119604,3,1
119604,9,1
119604,12,1
119604,15,1
119604,18,1
119604,150,1
119607,1,1
119607,12,1
119607,13,1
119607,26,1
119608,9,1
119613,15,1
119613,18,1
119615,3,2
119625,2,1
119625,6,1
119625,12,1
119625,14,1
119625,15,1
119625,17,1
119626,2,2
119626,12,3
119626,15,3
119626,18,3
119628,3,1
119628,9,3
119628,12,2
119628,13,1
119628,21,1
119628,150,1
119633,2,2
119633,3,3
119633,6,1
119633,9,1
119633,14,1
119648,2,1
119654,1,1
119654,3,1
119654,12,1
119664,18,3
119664,23,1
119665,2,2
119665,3,3
119665,6,1
119665,9,1
119665,11,1
119665,12,2
119665,18,1
119670,1,1
119670,8,3
119670,9,3
119670,12,1
119670,15,1
119670,21,1
119688,1,1
119688,9,1
119688,12,1
119688,21,1
119697,9,1
119698,1,1
119698,2,1
119698,13,2
119698,14,1
119698,26,1
119714,18,1
119715,12,1
119715,18,3
119715,23,1
119723,1,1
119723,2,2
119723,3,3
119723,9,1
119723,11,1
119723,12,1
119723,14,2
119723,15,2
119723,18,2
119723,23,1
119723,26,1
119723,28,1
119724,6,1
119724,8,1
119734,3,2
119734,6,1
119734,8,2
119734,9,5
119734,12,3
119734,14,1
119734,18,1
119734,23,1
119734,26,1
119734,28,1
119740,21,1
119742,9,1
119754,2,1
119754,3,2
119754,12,2
119754,13,1
119754,14,1
119754,15,1
119754,18,1
119754,23,1
119754,26,1
119754,28,1
119758,2,3
119758,3,1
119758,9,1
119758,12,1
119758,15,1
119759,3,1
119759,18,2
119759,26,1
119759,28,1
119760,1,1
119760,2,4
119760,3,3
119760,9,3
119760,11,1
119760,12,6
119760,15,4
119760,18,6
119760,21,1
119760,23,1
119765,8,2
119765,12,1
119774,2,1
119774,3,2
119774,8,1
119774,9,1
119774,11,1
119774,12,1
119774,13,2
119774,14,1
119774,18,2
119774,19,1
119774,23,1
119774,26,1
119774,27,1
119792,2,1
119792,3,1
119792,9,1
119792,14,1
119798,1,2
119798,2,4
119798,3,2
119798,8,6
119798,9,3
119798,11,1
119798,12,4
119798,13,1
119798,14,1
119798,15,4
119798,18,3
119798,20,1
119798,21,1
119798,23,1
119798,27,1
119801,536,1
119802,18,1
119804,2,9
119804,3,2
119804,9,1
119804,11,1
119804,15,1
119804,18,1
119804,20,1
119804,23,1
119813,12,2
119813,15,1
119813,18,1
119813,64,1
119816,2,1
119816,3,1
119816,11,1
119816,20,1
119818,1,1
119818,2,9
119818,3,2
119818,9,4
119818,12,2
119818,13,2
119818,14,2
119818,15,1
119818,18,2
119818,26,1
119818,28,1
119818,80,1
119819,12,1
119823,1,2
119823,8,7
119823,9,2
119823,12,1
119823,15,2
119823,21,1
119831,1,1
119831,3,2
119831,12,1
119831,14,1
119831,18,2
119831,23,1
119831,26,1
119831,27,1
119844,10,1
119844,12,1
119844,13,1
119844,26,1
119848,1,3
119848,2,1
119848,3,2
119848,8,7
119848,9,4
119848,10,1
119848,12,5
119848,14,2
119848,15,3
119848,21,1
119848,26,2
119848,28,1
119852,2,1
119853,3,1
119853,12,1
119857,6,1
119857,12,1
119862,12,1
119863,18,2
119869,12,1
119870,1,2
119870,2,3
119870,3,2
119870,9,3
119870,11,1
119870,12,3
119870,14,1
119870,15,2
119870,17,1
119870,18,2
119870,21,2
119870,23,2
119870,26,1
119870,45,1
119885,18,1
119893,2,1
119893,3,2
119893,9,1
119893,11,1
119893,14,1
119893,15,1
119893,18,1
119893,19,2
119893,20,1
119893,21,1
119893,23,1
119893,27,1
119901,1,2
119901,2,3
119901,3,3
119901,8,6
119901,9,4
119901,11,1
119901,12,11
119901,14,2
119901,15,6
119901,18,2
119901,19,1
119901,26,1
119905,3,1
119905,18,1
119905,23,1
119905,27,1
119906,2,1
119906,12,1
119908,3,2
119908,9,1
119908,12,1
119913,2,1
119913,3,2
119913,9,1
119913,12,1
119913,13,1
119913,14,1
119913,15,1
119913,18,1
119913,26,1
119913,28,1
119914,8,1
119914,12,1
119920,1,1
119920,9,2
119920,12,1
119921,2,1
119921,3,1
119921,9,1
119921,12,2
119921,13,1
119921,14,1
119921,15,1
119921,18,1
119929,6,1
119929,9,1
119929,12,1
119929,21,1
119930,9,1
119930,18,1
119930,21,1
119934,1,1
119934,2,4
119934,3,3
119934,12,3
119934,13,2
119934,14,2
119934,15,1
119934,18,2
119938,2,1
119938,3,1
119938,9,1
119938,12,1
119938,13,1
119938,14,1
119938,15,1
119940,2,1
119940,3,1
119940,9,1
119940,12,1
119944,18,1
119985,2,1
119985,3,1
119985,8,1
119985,9,2
119985,12,1
119985,14,1
119985,15,3
119985,18,2
119987,1,1
119987,9,1
119987,12,1
119987,17,1
119987,21,1
119990,1,1
119990,8,2
119990,9,2
119990,15,1
119990,29,1
119998,9,1
120005,18,1
120012,2,3
120012,9,4
120012,12,2
120012,13,4
120012,18,1
120012,26,1
120025,3,1
120025,9,4
120027,3,1
120029,2,1
120029,14,1
120029,15,1
120029,32,2
120044,17,1
120046,12,2
120046,17,2
120047,2,1
120047,3,1
120047,6,1
120047,8,2
120047,12,3
120047,13,1
120047,14,1
120047,15,1
120047,18,2
120052,3,1
120052,14,1
120052,15,1
120060,18,2
120060,36,1
120069,2,2
120074,12,1
120075,1,3
120075,2,2
120075,3,5
120075,8,6
120075,9,3
120075,10,1
120075,12,3
120075,15,2
120075,18,2
120075,23,1
120088,3,1
120088,9,1
120088,12,1
120091,2,1
120098,29,1
120105,21,1
120112,9,1
120112,12,1
120112,18,2
120114,12,1
120119,1,1
120119,8,1
120119,9,4
120119,12,1
120119,20,1
120119,21,1
120119,24,1
120123,6,1
120123,9,1
120123,17,1
120126,1,1
120126,2,1
120126,3,1
120126,6,1
120126,8,1
120126,12,3
120126,14,1
120126,15,1
120126,18,1
120131,2,1
120131,3,1
120131,9,1
120131,14,1
120135,2,1
120135,8,1
120135,9,1
120135,12,1
120138,2,1
120138,3,1
120138,14,1
120138,15,1
120146,15,1
120147,2,1
120147,3,1
120147,12,1
120149,1,1
120149,2,1
120149,3,2
120149,9,1
120149,12,1
120149,14,1
120149,15,1
120149,26,1
120149,27,1
120159,2,1
120159,3,1
120159,9,3
120159,12,1
120163,1,1
120163,2,1
120163,3,2
120163,9,1
120163,12,2
120163,21,1
120163,23,1
120163,26,1
120173,1,1
120173,12,2
120173,13,1
120173,21,1
120179,3,1
120179,12,1
120181,12,1
120190,2,1
120190,3,1
120190,12,1
120190,13,1
120190,14,1
120190,15,1
120190,18,1
120195,1,12
120195,8,36
120195,9,13
120195,12,1
120195,15,11
120195,18,2
120195,23,1
120195,26,1
120195,28,1
120195,150,1
120198,13,1
120202,18,1
120203,1,1
120203,3,1
120203,9,2
120203,12,1
120203,21,1
120203,29,3
120207,9,1
120210,15,1
120211,2,1
120211,3,1
120211,8,2
120211,9,1
120211,12,1
120211,14,1
120211,15,1
120211,18,2
120213,3,1
120220,9,2
120220,18,1
120221,1,1
120221,2,1
120221,3,1
120221,9,1
120221,12,1
120221,14,1
120221,15,1
120221,18,1
120224,1,1
120224,8,2
120224,9,1
120224,12,2
120224,15,1
120224,17,1
120224,21,1
120231,9,2
120231,18,1
120233,12,1
120233,15,1
120233,18,1
120247,3,1
120247,18,2
120257,2,1
120257,12,1
120259,9,1
120259,12,1
120269,1,1
120269,3,1
120269,9,1
120269,12,1
120269,14,1
120269,15,1
120269,17,1
120277,2,1
120277,3,3
120277,9,2
120277,12,1
120277,14,2
120277,15,1
120277,18,2
120282,14,1
120282,15,1
120283,1,1
120283,2,1
120283,3,1
120283,8,3
120283,9,1
120283,10,1
120283,12,2
120283,14,1
120283,15,2
120283,26,1
120288,9,1
120297,2,1
120297,3,1
120297,9,1
120297,11,1
120297,14,2
120297,15,2
120297,18,1
120297,23,1
120305,6,1
120305,12,1
120311,2,1
120311,12,1
120311,14,1
120311,21,1
120312,2,3
120312,3,5
120312,9,2
120312,12,4
120312,13,1
120312,14,3
120312,15,3
120312,18,3
120312,23,1
120312,27,1
120312,28,1
120317,12,1
120327,2,1
120327,3,1
120327,6,1
120327,8,1
120327,12,2
120327,14,1
120327,15,1
120334,1,1
120334,2,1
120334,3,1
120334,9,2
120334,11,1
120334,12,2
120334,21,1
120335,1,1
120335,2,1
120335,3,1
120335,9,1
120335,12,1
120335,13,1
120335,14,1
120335,15,1
120335,26,1
120337,12,1
120345,1,1
120345,2,10
120345,8,1
120345,9,2
120345,12,1
120345,20,1
120345,24,1
120353,9,1
120353,18,1
120360,2,1
120360,18,1
120361,1,1
120361,2,3
120361,3,4
120361,9,2
120361,11,1
120361,12,2
120361,14,1
120361,15,1
120361,18,3
120361,22,1
120361,23,1
120361,28,1
120365,1,2
120365,9,2
120365,12,3
120365,15,1
120365,17,2
120365,21,1
120366,3,1
120366,9,1
120377,1,1
120377,2,1
120377,3,2
120377,5,1
120377,9,1
120377,12,2
120377,13,1
120377,14,1
120377,15,2
120377,18,1
120384,9,2
120384,18,1
120384,21,1
120385,2,1
120385,3,1
120385,6,1
120385,9,5
120385,12,6
120385,13,1
120385,15,1
120385,26,1
120386,9,1
120391,1,1
120391,2,1
120391,3,1
120391,9,2
120391,11,1
120391,12,2
120391,14,1
120391,18,1
120398,2,1
120398,3,1
120398,12,1
120398,14,1
120398,15,1
120398,21,2
120398,26,1
120398,27,1
120413,1,1
120413,9,2
120413,12,2
120413,18,1
120413,21,2
120415,2,1
120415,9,1
120415,13,1
120415,14,1
120415,15,2
120415,18,2
120417,2,1
120417,11,1
120417,12,1
120419,1,3
120419,2,2
120419,3,3
120419,9,3
120419,12,5
120419,13,2
120419,14,2
120419,15,3
120419,18,3
120419,21,2
120419,23,1
120419,26,1
120419,27,1
120425,1,1
120425,2,1
120425,9,1
120425,12,1
120425,14,1
120425,18,1
120425,26,1
120440,2,1
120440,3,1
120440,6,1
120440,8,2
120440,12,2
120440,13,1
120440,14,1
120440,15,1
120440,17,1
120440,21,1
120452,6,1
120452,9,2
120452,17,1
120452,18,1
120452,21,1
120454,9,4
120455,12,1
120458,9,1
120458,29,1
120468,1,1
120468,2,2
120468,3,3
120468,9,1
120468,11,1
120468,12,1
120468,14,2
120468,15,2
120468,17,1
120468,18,1
120468,21,3
120471,2,2
120471,3,2
120471,13,1
120471,14,1
120471,15,1
120472,12,1
120481,2,1
120481,3,1
120481,9,3
120481,12,2
120481,14,1
120481,15,1
120481,18,1
120481,21,1
120481,23,1
120481,26,1
120481,27,1
120502,1,2
120502,2,1
120502,3,1
120502,8,6
120502,9,7
120502,11,1
120502,12,1
120502,14,1
120502,15,4
120502,18,1
120502,26,1
120505,9,1
120505,12,1
120505,17,1
120505,21,1
120524,3,1
120524,23,1
120524,27,1
120532,1,1
120532,9,1
120532,12,3
120532,15,1
120532,17,1
120532,18,1
120533,3,1
120533,12,1
120538,1,2
120538,2,2
120538,3,2
120538,8,2
120538,12,2
120538,13,1
120538,14,1
120538,15,1
120538,18,1
120538,21,1
120538,26,1
120538,28,1
120539,1,1
120539,9,1
120539,12,1
120539,13,1
120539,21,1
120546,2,2
120546,3,3
120546,9,5
120546,11,1
120546,12,2
120546,13,1
120546,14,2
120546,15,1
120546,18,2
120546,26,1
120558,1,1
120565,12,1
120567,1,1
120567,3,2
120567,9,1
120567,12,3
120567,17,2
120567,18,1
120567,23,1
120567,26,1
120575,2,1
120575,3,4
120575,9,1
120575,11,1
120575,14,1
120575,15,1
120575,18,1
120575,19,1
120575,21,1
120575,22,1
120575,23,1
120575,28,1
120575,29,1
120583,1,3
120583,2,1
120583,3,4
120583,9,6
120583,12,5
120583,13,1
120583,14,1
120583,15,1
120583,17,1
120583,21,1
120583,64,1
120587,6,1
120587,13,1
120587,64,1
120597,1,1
120597,9,1
120597,12,1
120597,13,1
120597,21,1
120599,9,2
120600,1,1
120600,3,1
120600,8,3
120600,9,1
120600,15,1
120600,21,1
120600,45,1
120603,2,1
120603,3,2
120603,9,2
120603,11,1
120603,14,1
120603,18,3
120608,1,1
120608,2,3
120608,3,1
120608,8,1
120608,9,3
120608,12,3
120608,14,1
120608,15,3
120608,18,3
120608,23,1
120608,26,1
120608,52,1
120612,9,2
120616,3,1
120629,1,1
120629,2,2
120629,3,2
120629,8,1
120629,9,4
120629,12,2
120629,13,2
120629,14,2
120629,15,3
120629,18,1
120629,21,1
120629,26,1
120638,1,2
120638,2,1
120638,3,2
120638,8,4
120638,9,2
120638,14,1
120638,15,3
120638,18,1
120647,1,1
120647,2,2
120647,3,1
120647,8,1
120647,9,6
120647,12,2
120647,18,1
120647,20,1
120647,21,1
120647,24,1
120655,3,1
120657,1,2
120657,2,1
120657,8,6
120657,9,3
120657,12,1
120657,15,2
120662,1,1
120662,2,2
120662,3,1
120662,8,1
120662,9,5
120662,12,2
120662,21,1
120669,3,1
120669,12,1
120669,15,1
120673,2,2
120673,3,7
120673,6,1
120673,9,14
120673,12,5
120673,13,3
120673,14,1
120673,17,1
120673,23,1
120673,25,4
120687,1,1
120687,3,1
120687,12,1
120687,13,1
120687,14,1
120687,15,1
120687,18,1
120687,26,1
120687,27,1
120694,9,2
120694,12,1
120694,17,1
120694,18,1
120698,2,4
120698,3,2
120698,9,5
120698,10,1
120698,11,1
120698,12,2
120698,14,1
120698,15,4
120698,18,4
120698,22,1
120699,18,2
120703,1,1
120703,3,2
120703,6,1
120703,9,1
120703,12,1
120703,13,1
120703,14,1
120703,15,1
120703,18,2
120703,64,1
120709,1,1
120709,2,1
120709,3,4
120709,5,1
120709,9,1
120709,12,3
120709,13,4
120709,14,1
120709,18,1
120709,23,1
120709,27,1
120709,28,2
120720,2,1
120720,3,1
120720,14,1
120720,15,1
120721,1,2
120721,2,1
120721,3,1
120721,8,6
120721,9,3
120721,12,2
120721,15,2
120721,17,1
120721,21,1
120728,9,1
120728,29,1
120729,2,1
120740,2,1
120740,3,1
120740,9,3
120740,12,2
120740,13,1
120740,15,1
120740,18,2
120740,21,1
120740,28,1
120740,29,1
120744,12,1
120744,26,1
120757,3,1
120757,15,1
120765,18,1
120768,18,1
120775,1,3
120775,2,1
120775,3,1
120775,8,10
120775,9,8
120775,12,2
120775,15,4
120775,18,1
120775,60,1
120777,1,2
120777,8,6
120777,9,3
120777,15,3
120787,3,1
120787,12,1
120789,1,1
120789,3,1
120789,12,1
120789,26,1
120791,8,1
120791,12,1
120805,2,3
120805,9,3
120818,12,2
120818,15,2
120818,18,1
120822,1,1
120822,9,1
120822,12,1
120822,13,1
120822,18,1
120823,9,1
120823,12,1
120826,3,2
120841,18,1
120844,9,4
120852,11,1
120852,15,2
120852,18,1
120855,2,2
120855,3,2
120855,6,1
120855,12,1
120855,14,2
120855,15,1
120855,26,1
120855,64,1
120858,9,1
120860,18,3
120881,2,1
120881,3,1
120881,9,1
120881,11,1
120881,14,1
120881,15,1
120881,18,1
120881,22,1
120881,23,1
120883,1,2
120883,2,2
120883,3,2
120883,8,1
120883,9,7
120883,12,5
120883,13,3
120883,14,1
120883,15,1
120883,17,1
120883,20,1
120883,21,1
120883,24,1
120899,1,2
120899,8,6
120899,9,2
120899,15,2
120901,11,1
120918,12,1
120936,2,1
120940,1,2
120940,8,8
120940,9,2
120940,15,2
120956,21,1
120973,2,1
120973,3,2
120973,9,2
120973,11,1
120973,14,1
120973,18,1
120980,1,1
120980,6,1
120980,8,1
120980,9,1
120980,12,1
120980,64,1
120982,2,2
120982,3,2
120982,11,1
120982,12,1
120982,14,1
120982,15,1
120982,18,2
120985,10,1
120990,150,1
121001,9,4
121002,12,1
121002,15,5
121002,18,1
121005,9,1
121012,15,1
121012,18,1
121014,3,2
121014,9,2
121014,12,2
121019,145,1
121025,2,1
121025,3,2
121025,12,1
121025,14,1
121025,15,1
121025,18,1
121026,2,1
121026,21,1
121028,3,1
121028,6,1
121028,12,2
121039,3,1
121039,8,2
121039,9,1
121039,12,2
121039,14,1
121039,18,1
121042,2,1
121042,9,1
121042,14,1
121042,15,1
121054,9,1
121055,15,1
121057,2,1
121057,11,1
121057,12,1
121058,1,1
121058,2,1
121058,3,1
121058,12,1
121058,14,2
121058,15,2
121058,18,1
121058,26,1
121058,27,1
121060,6,1
121060,17,1
121067,1,1
121067,2,1
121067,5,1
121067,9,1
121067,12,1
121067,13,1
121067,15,1
121067,26,1
121074,12,1
121076,2,1
121076,3,1
121076,12,1
121084,3,2
121084,6,1
121084,9,3
121084,18,1
121084,25,2
121087,2,1
121087,3,2
121087,9,1
121087,14,2
121087,15,1
121087,18,1
121091,1,1
121091,8,5
121091,9,1
121091,12,2
121091,15,1
121092,2,1
121092,3,1
121092,13,1
121092,14,1
121092,15,1
121092,18,1
121094,1,1
121094,3,1
121094,9,1
121094,12,1
121094,13,1
121094,26,1
121094,27,1
121095,9,1
121101,12,1
121101,15,2
121101,18,1
121103,2,1
121103,12,1
121105,1,1
121105,3,1
121105,8,3
121105,9,1
121105,15,2
121107,8,1
121107,12,1
121115,1,1
121115,2,1
121115,9,2
121115,12,1
121115,13,1
121115,14,1
121115,15,1
121115,18,1
121127,1,2
121127,2,1
121127,3,2
121127,9,2
121127,12,2
121127,13,1
121127,14,1
121127,15,1
121127,18,1
121127,21,2
121127,26,1
121127,27,1
121127,32,1
121130,2,1
121130,9,1
121130,15,1
121131,1,1
121131,8,3
121131,9,1
121131,15,1
121131,19,1
121131,20,1
121131,24,1
121133,8,2
121133,12,1
121136,9,1
121137,1,1
121137,9,1
121137,12,1
121137,21,1
121138,3,4
121138,18,3
121152,1,1
121152,3,2
121152,9,1
121152,12,1
121152,14,1
121152,15,1
121152,18,2
121161,9,1
121162,12,1
121162,26,1
121163,2,2
121163,3,7
121163,6,3
121163,9,2
121163,12,2
121163,15,3
121163,18,2
121163,25,2
121173,9,2
121176,1,2
121176,2,2
121176,8,6
121176,9,5
121176,12,2
121176,15,2
121176,21,1
121187,1,1
121187,2,2
121187,3,1
121187,6,1
121187,8,3
121187,9,3
121187,12,4
121187,15,3
121187,18,3
121190,2,2
121190,14,1
121193,2,3
121193,9,3
121205,18,1
121207,3,1
121207,15,1
121207,26,1
121207,27,1
121209,2,1
121209,3,1
121209,9,1
121209,12,1
121216,2,1
121216,3,2
121216,9,1
121216,11,1
121216,15,1
121216,18,1
121216,21,2
121216,27,1
121219,12,1
121223,12,1
121223,64,1
121224,1,1
121224,2,1
121224,3,1
121224,9,1
121224,12,1
121224,14,1
121224,15,1
121224,18,2
121224,23,1
121224,27,1
121228,8,3
121228,9,1
121228,12,3
121235,2,1
121235,3,1
121235,9,1
121235,12,1
121235,13,1
121235,14,1
121235,15,1
121235,18,1
121238,1,1
121238,9,1
121238,12,1
121238,13,1
121238,15,1
121238,17,1
121238,21,1
121243,2,1
121243,3,3
121243,9,3
121243,11,1
121243,12,1
121243,15,1
121243,18,2
121243,27,1
121247,2,1
121247,3,2
121247,9,2
121247,12,4
121259,3,1
121269,8,1
121269,12,2
121269,18,1
121269,21,1
121269,26,1
121277,3,3
121277,8,4
121277,9,2
121277,11,2
121277,12,4
121277,14,2
121277,15,1
121277,17,1
121277,18,2
121277,23,1
121277,26,1
121277,36,1
121278,1,2
121278,2,1
121278,12,3
121278,17,1
121278,18,1
121278,23,1
121284,2,1
121284,3,1
121284,9,1
121284,12,1
121284,14,1
121284,15,1
121284,26,1
121286,9,1
121287,9,2
121291,80,1
121293,2,1
121293,3,1
121293,6,1
121293,14,1
121293,15,1
121293,21,1
121293,64,1
121296,1,1
121296,2,1
121296,3,4
121296,9,6
121296,11,1
121296,12,3
121296,14,1
121296,15,1
121302,2,2
121302,3,1
121302,8,2
121302,9,1
121302,13,1
121302,14,1
121302,15,2
121302,18,1
121302,36,1
121303,1,2
121303,2,1
121303,3,1
121303,8,1
121303,9,1
121303,12,1
121303,13,1
121303,14,1
121303,15,1
121303,21,1
121308,1,1
121308,2,1
121308,9,1
121308,11,1
121308,12,2
121308,21,1
121312,2,1
121312,3,1
121312,9,1
121312,11,1
121312,14,1
121312,15,1
121312,18,1
121312,23,1
121312,26,1
121322,3,1
121322,9,1
121322,12,2
121322,26,1
121326,32,1
121330,1,1
121330,2,1
121330,3,3
121330,9,2
121330,12,3
121330,14,1
121330,15,1
121330,18,1
121330,26,1
121330,80,1
121332,2,2
121332,3,2
121332,14,1
121332,15,2
121338,2,1
121338,12,1
121338,14,1
121338,15,1
121341,12,1
121342,2,1
121343,1,1
121343,3,1
121343,9,1
121343,18,1
121343,26,1
121343,27,1
121345,3,1
121345,9,1
121345,11,1
121345,12,1
121345,13,1
121345,15,1
121345,18,1
121345,23,1
121346,2,1
121346,3,1
121346,14,1
121346,15,1
121347,3,1
121347,9,1
121347,12,1
121347,150,1
121359,1,1
121359,2,1
121359,3,2
121359,8,3
121359,9,1
121359,11,2
121359,15,1
121359,18,1
121359,23,1
121359,26,1
121362,18,1
121368,3,1
121375,18,1
121376,2,1
121376,3,1
121376,11,1
121376,14,1
121376,15,1
121376,18,1
121376,23,1
121376,26,1
121380,1,1
121380,8,3
121380,9,2
121380,15,1
121384,1,1
121384,3,1
121384,8,5
121384,9,2
121384,10,1
121384,11,1
121384,15,2
121384,18,2
121384,23,1
121384,28,1
121384,29,2
121386,2,2
121386,3,2
121386,12,1
121386,13,1
121386,14,2
121386,15,2
121386,26,1
121391,2,1
121391,3,2
121391,9,1
121391,11,1
121391,14,1
121391,15,1
121391,18,1
121391,20,1
121391,28,1
121392,3,2
121392,8,1
121392,9,2
121392,11,1
121392,15,1
121392,21,1
121401,9,1
121408,2,1
121413,1,1
121413,9,1
121413,12,1
121413,13,1
121419,9,1
121423,1,1
121423,3,2
121423,8,1
121423,9,4
121423,12,3
121423,18,1
121423,20,1
121423,21,1
121423,24,1
121425,3,2
121425,12,1
121425,14,1
121425,18,1
121428,3,1
121428,11,1
121428,12,2
121428,15,1
121429,21,1
121435,2,1
121435,3,1
121435,9,1
121435,13,1
121435,14,1
121435,18,2
121435,21,1
121440,2,2
121440,3,3
121440,9,2
121440,11,1
121440,14,2
121440,15,1
121440,18,1
121442,2,1
121442,3,1
121442,9,1
121442,12,1
121442,14,1
121442,17,1
121442,18,1
121449,2,6
121449,21,1
121455,12,1
121461,2,1
121461,9,1
121461,19,1
121471,1,1
121471,3,1
121471,5,1
121471,6,1
121471,9,1
121471,12,1
121471,13,1
121471,18,1
121471,23,1
121471,64,1
121472,1,1
121472,2,6
121472,3,8
121472,8,3
121472,9,9
121472,11,1
121472,12,2
121472,14,3
121472,15,4
121472,18,5
121472,21,2
121472,25,1
121472,26,1
121472,29,1
121472,36,1
121475,1,1
121475,2,2
121475,3,2
121475,8,3
121475,9,5
121475,12,3
121475,15,2
121476,2,2
121476,3,2
121476,14,2
121476,15,2
121476,18,1
121479,9,1
121479,18,1
121486,2,1
121486,12,1
121492,1,1
121492,9,1
121492,12,1
121492,15,1
121492,21,1
121505,1,2
121505,2,3
121505,3,2
121505,6,1
121505,9,3
121505,12,6
121505,13,2
121505,15,2
121505,18,1
121505,21,2
121506,2,1
121510,1,1
121510,9,1
121510,12,1
121510,21,1
121528,155,2
121530,1,1
121530,2,1
121530,9,1
121530,12,1
121530,13,1
121530,14,1
121530,15,1
121533,1,1
121533,2,1
121533,3,1
121533,6,1
121533,9,3
121533,12,2
121533,13,1
121533,14,1
121533,15,2
121533,17,1
121533,18,1
121533,21,1
121536,12,1
121541,9,1
121541,12,1
121541,13,1
121541,21,1
121553,2,1
121553,3,1
121553,14,1
121553,15,1
121553,18,1
121557,9,1
121559,2,1
121559,3,1
121559,10,1
121559,11,1
121559,12,2
121559,13,1
121559,14,1
121559,15,2
121559,18,2
121561,18,1
121562,8,6
121562,12,8
121573,2,1
121573,3,2
121573,8,3
121573,9,1
121573,12,2
121573,14,1
121573,26,1
121580,1,1
121580,2,2
121580,3,3
121580,11,1
121580,12,1
121580,13,1
121580,14,2
121580,15,1
121580,18,2
121580,23,1
121580,27,1
121582,1,1
121582,8,1
121582,9,2
121582,12,1
121582,20,1
121582,24,1
121582,29,1
121608,3,2
121616,1,1
121616,2,1
121616,9,1
121616,12,2
121616,14,1
121616,15,1
121616,18,2
121632,82,1
121634,6,1
121634,17,1
121637,3,1
121637,9,1
121637,15,1
121646,3,2
121646,9,1
121646,11,2
121646,15,2
121646,23,1
121654,2,1
121654,3,2
121654,9,1
121654,14,1
121654,15,1
121654,32,1
121655,2,1
121655,3,3
121655,6,1
121655,12,1
121655,14,1
121655,17,1
121655,20,1
121655,21,1
121679,1,2
121679,8,6
121679,9,2
121679,14,1
121679,15,2
121683,6,1
121683,8,2
121683,12,1
121683,15,1
121683,26,1
121692,26,1
121697,18,1
121697,21,1
121700,3,1
121700,18,1
121700,19,1
121710,176,1
121718,18,1
121728,3,1
121728,12,1
121728,15,1
121728,18,1
121728,21,1
121728,26,1
121728,202,1
121741,2,2
121741,3,2
121741,9,1
121741,13,1
121741,14,1
121741,15,1
121741,21,1
121744,83,1
121754,2,1
121754,9,2
121754,12,1
121754,13,1
121754,14,1
121754,15,1
121754,18,1
121754,23,1
121759,6,1
121759,12,1
121759,18,1
121767,21,1
121783,2,2
121783,3,1
121783,14,1
121787,2,1
121806,2,1
121806,3,2
121806,8,2
121806,9,3
121806,11,1
121806,12,3
121806,13,1
121806,26,1
121813,3,3
121813,9,1
121813,11,1
121813,12,4
121813,14,1
121815,21,1
121819,2,1
121819,3,1
121819,13,1
121819,14,1
121819,15,3
121827,18,1
121831,3,1
121831,28,1
121835,1,1
121835,8,1
121835,9,1
121835,15,1
121837,3,1
121837,26,1
121837,28,1
