ip,day,hour,ip_day_hour_channel_0
159693,6,16,1
159702,6,16,15
159711,6,16,3
159729,6,16,4
159760,6,16,2
159761,6,16,14
159775,6,16,16
159777,6,16,24
159834,6,16,6
159853,6,16,1
159862,6,16,2
159889,6,16,1
159909,6,16,2
159945,6,16,2
159947,6,16,1
160061,6,16,2
160063,6,16,1
160072,6,16,1
160092,6,16,8
160103,6,16,14
160125,6,16,1
160150,6,16,3
160185,6,16,1
160207,6,16,4
160220,6,16,23
160221,6,16,4
160262,6,16,3
160283,6,16,3
160296,6,16,3
160328,6,16,7
160385,6,16,2
160387,6,16,7
160393,6,16,1
160397,6,16,1
160413,6,16,7
160477,6,16,1
160493,6,16,2
160506,6,16,5
160515,6,16,3
160536,6,16,6
160548,6,16,3
160592,6,16,1
160595,6,16,1
160616,6,16,4
160646,6,16,1
160682,6,16,17
160701,6,16,1
160709,6,16,2
160775,6,16,1
160782,6,16,7
160800,6,16,7
160812,6,16,9
160853,6,16,4
160874,6,15,1
160881,6,16,1
160906,6,16,2
160956,6,16,2
160968,6,16,6
160971,6,16,2
160973,6,16,2
160988,6,16,5
160999,6,16,6
161007,6,14,1
161012,6,16,3
161037,6,16,7
161070,6,16,5
161075,6,16,3
161112,6,16,15
161130,6,16,1
161138,6,16,1
161144,6,16,2
161164,6,16,10
161194,6,16,1
161203,6,16,11
161237,6,16,1
161238,6,16,1
161281,6,16,2
161314,6,16,1
161321,6,16,3
161328,6,16,1
161341,6,16,15
161370,6,16,2
161406,6,16,7
161453,6,16,5
161479,6,16,6
161480,6,16,1
161544,6,16,6
161552,6,16,7
161556,6,16,1
161559,6,16,13
161568,6,16,4
161597,6,16,1
161606,6,16,7
161625,6,16,30
161640,6,16,5
161641,6,16,5
161666,6,16,14
161685,6,16,10
161693,6,16,1
161696,6,16,1
161734,6,16,4
161750,6,16,2
161756,6,16,4
161770,6,16,3
161781,6,16,1
161811,6,16,2
161815,6,16,8
161820,6,16,13
161822,6,16,8
161825,6,16,1
161859,6,16,5
161873,6,16,3
161880,6,16,2
161906,6,16,1
161994,6,16,7
162003,6,16,1
162012,6,16,9
162016,6,16,9
162030,6,16,4
162045,6,16,2
162048,6,16,2
162082,6,16,3
162084,6,16,3
162108,6,16,3
162109,6,16,3
162122,6,16,1
162157,6,16,4
162160,6,16,15
162182,6,16,4
162201,6,16,4
162214,6,16,1
162245,6,16,6
162252,6,16,5
162258,6,16,1
162283,6,16,1
162342,6,16,1
162367,6,16,3
162388,6,16,7
162413,6,16,1
162416,6,16,5
162421,6,16,3
162427,6,16,9
162435,6,16,1
162446,6,16,6
162475,6,16,10
162482,6,16,6
162488,6,16,1
162490,6,16,5
162529,6,16,1
162552,6,16,1
162568,6,16,2
162596,6,16,10
162620,6,16,2
162640,6,15,1
162640,6,16,9
162654,6,15,1
162668,6,16,1
162718,6,16,4
162723,6,16,1
162750,6,16,1
162789,6,16,4
162863,6,16,1
162883,6,15,1
162883,6,16,6
162900,6,16,5
162906,6,16,3
162942,6,16,1
162976,6,16,4
162981,6,16,10
163024,6,16,6
163035,6,16,3
163040,6,16,2
163060,6,16,1
163077,6,16,1
163178,6,16,6
163202,6,16,10
163219,6,16,12
163236,6,16,2
163243,6,16,1
163268,6,16,2
163294,6,16,4
163326,6,16,1
163371,6,16,2
163438,6,16,1
163511,6,16,9
163521,6,16,8
163523,6,16,4
163553,6,16,7
163572,6,16,4
163577,6,16,4
163585,6,16,1
163615,6,16,1
163634,6,16,6
163643,6,16,1
163654,6,16,1
163686,6,16,4
163698,6,16,2
163707,6,16,1
163723,6,16,1
163774,6,16,7
163815,6,16,1
163893,6,16,3
163899,6,15,1
163910,6,16,1
163916,6,16,2
163917,6,16,3
163918,6,16,6
163950,6,16,3
163977,6,16,2
164049,6,16,1
164071,6,16,8
164082,6,16,3
164108,6,16,6
164121,6,16,1
164128,6,16,1
164134,6,16,1
164143,6,16,2
164150,6,16,4
164157,6,16,1
164179,6,16,7
164201,6,16,1
164202,6,16,6
164247,6,16,1
164259,6,16,5
164268,6,16,1
164312,6,16,2
164346,6,16,4
164407,6,16,7
164442,6,16,1
164519,6,16,2
164526,6,16,2
164532,6,16,2
164537,6,15,1
164548,6,16,1
164575,6,16,1
164580,6,16,5
164617,6,16,7
164625,6,16,5
164671,6,16,3
164676,6,16,2
164701,6,16,3
164731,6,16,1
164737,6,16,14
164755,6,16,12
164763,6,16,1
164785,6,16,6
164811,6,16,2
164844,6,16,1
164850,6,16,12
164856,6,16,2
164873,6,16,7
164909,6,16,2
164912,6,16,4
164945,6,16,2
164950,6,16,13
164955,6,16,1
165017,6,16,1
165039,6,16,7
165053,6,16,4
165072,6,16,2
165085,6,16,16
165172,6,16,4
165219,6,16,3
165224,6,16,7
165229,6,16,1
165253,6,16,4
165255,6,16,1
165259,6,16,1
165262,6,16,1
165267,6,15,1
165285,6,16,12
165333,6,16,6
165367,6,16,1
165408,6,16,2
165430,6,16,7
165439,6,16,4
165455,6,16,3
165467,6,16,12
165486,6,16,5
165490,6,16,2
165520,6,16,1
165544,6,16,1
165546,6,16,12
165554,6,16,2
165590,6,16,1
165595,6,16,1
165629,6,16,6
165639,6,16,3
165679,6,15,1
165721,6,16,5
165728,6,16,3
165789,6,16,6
165911,6,16,12
165925,6,16,1
165970,6,14,1
165970,6,16,2
165984,6,16,2
166015,6,16,1
166017,6,16,4
166030,6,15,1
166036,6,16,5
166059,6,16,1
166065,6,16,8
166071,6,16,1
166074,6,16,3
166082,6,16,1
166083,6,16,14
166097,6,16,1
166118,6,16,1
166122,6,16,2
166139,6,16,13
166172,6,16,5
166183,6,16,3
166189,6,16,1
166192,6,16,11
166201,6,16,13
166206,6,16,1
166207,6,16,6
166212,6,16,1
166257,6,16,1
166312,6,16,2
166317,6,16,3
166358,6,16,38
166367,6,16,3
166395,6,16,2
166403,6,16,45
166410,6,16,7
166429,6,16,6
166443,6,16,21
166481,6,16,2
166484,6,16,1
166487,6,16,12
166498,6,16,5
166507,6,16,10
166510,6,16,6
166518,6,16,4
166529,6,16,2
166535,6,16,1
166546,6,16,4
166557,6,16,1
166564,6,16,1
166579,6,15,1
166581,6,16,14
166592,6,16,6
166615,6,16,3
166616,6,15,2
166622,6,16,10
166631,6,16,1
166634,6,16,18
166636,6,16,1
166651,6,16,1
166674,6,16,3
166695,6,16,1
166732,6,16,18
166764,6,16,1
166784,6,16,1
166786,6,16,2
166795,6,16,10
166845,6,16,1
166861,6,16,6
166862,6,15,1
166874,6,16,1
166884,6,16,2
166938,6,16,5
166945,6,16,9
166950,6,16,15
166969,6,16,6
166998,6,16,1
167031,6,16,4
167058,6,16,1
167071,6,16,2
167087,6,16,6
167091,6,16,5
167092,6,16,2
167094,6,16,1
167097,6,16,14
167104,6,16,3
167105,6,16,10
167118,6,16,2
167129,6,16,8
167144,6,16,1
167166,6,16,2
167190,6,16,1
167216,6,16,1
167261,6,16,8
167335,6,16,1
167386,6,16,3
167453,6,16,1
167522,6,16,7
167543,6,15,2
167543,6,16,8
167577,6,16,6
167578,6,16,1
167583,6,16,3
167596,6,16,11
167643,6,16,1
167646,6,16,10
167664,6,16,6
167680,6,16,1
167693,6,16,2
167698,6,16,2
167716,6,16,15
167720,6,16,4
167739,6,15,1
167745,6,16,7
167749,6,16,1
167751,6,16,2
167794,6,16,6
167836,6,15,1
167836,6,16,3
167865,6,16,3
167872,6,16,1
167892,6,16,2
167895,6,16,8
167928,6,16,6
167951,6,16,5
167991,6,16,4
168001,6,16,3
168010,6,16,1
168052,6,16,5
168065,6,16,7
168107,6,16,3
168135,6,16,1
168161,6,16,1
168184,6,16,2
168212,6,16,2
168220,6,16,1
168224,6,16,3
168260,6,16,5
168266,6,16,14
168284,6,16,2
168295,6,16,1
168299,6,16,2
168318,6,16,1
168332,6,16,2
168390,6,16,1
168393,6,16,6
168395,6,16,3
168419,6,16,8
168423,6,16,2
168438,6,16,4
168489,6,16,7
168527,6,16,7
168579,6,16,1
168644,6,16,1
168652,6,16,6
168663,6,16,1
168675,6,16,1
168709,6,16,5
168726,6,16,3
168728,6,16,1
168748,6,16,1
168753,6,16,1
168798,6,16,1
168810,6,15,1
168840,6,16,4
168850,6,16,7
168851,6,16,1
168852,6,16,9
168860,6,16,3
168863,6,16,4
168878,6,16,1
168885,6,16,4
168930,6,16,8
168932,6,16,1
168933,6,16,10
168937,6,16,3
168979,6,16,1
168996,6,16,2
168999,6,16,4
169001,6,16,1
169002,6,16,3
169013,6,16,6
169038,6,16,5
169041,6,16,3
169052,6,16,2
169055,6,16,4
169058,6,16,1
169062,6,16,4
169073,6,16,2
169082,6,16,12
169100,6,16,6
169112,6,16,1
169119,6,16,1
169141,6,16,1
169151,6,16,11
169165,6,16,9
169176,6,16,1
169182,6,16,3
169205,6,16,3
169223,6,16,1
169235,6,16,6
169253,6,16,8
169291,6,16,13
169293,6,16,1
169316,6,16,5
169354,6,16,2
169423,6,16,6
169462,6,16,1
169477,6,16,2
169478,6,16,8
169487,6,16,1
169506,6,16,7
169571,6,16,1
169576,6,16,7
169589,6,16,1
169640,6,16,4
169662,6,16,1
169664,6,16,1
169679,6,16,8
169684,6,16,43
169699,6,16,6
169710,6,16,9
169740,6,16,7
169741,6,16,5
169757,6,16,7
169798,6,16,11
169814,6,16,1
169840,6,16,1
169853,6,16,1
169857,6,16,5
169885,6,16,4
169912,6,16,7
169916,6,16,2
169926,6,16,1
169946,6,16,1
169974,6,16,1
170060,6,16,9
170093,6,16,3
170136,6,16,8
170153,6,16,2
170158,6,16,1
170173,6,16,2
170220,6,16,7
170234,6,16,17
170244,6,16,11
170284,6,16,1
170311,6,16,2
170329,6,16,2
170426,6,16,3
170437,6,16,3
170439,6,16,3
170441,6,16,8
170446,6,16,2
170492,6,16,7
170504,6,16,2
170508,6,16,8
170532,6,16,1
170539,6,16,3
170549,6,16,1
170561,6,16,2
170580,6,16,6
170611,6,16,1
170623,6,16,13
170651,6,16,12
170674,6,16,1
170685,6,16,2
170691,6,16,5
170714,6,16,2
170722,6,16,1
170724,6,16,14
170730,6,16,1
170735,6,16,2
170767,6,16,6
170783,6,16,1
170785,6,16,3
170798,6,16,4
170839,6,16,1
170856,6,16,3
170901,6,16,7
170912,6,16,8
170936,6,16,1
170963,6,16,14
170967,6,16,1
170999,6,16,2
171055,6,16,21
171067,6,16,6
171073,6,16,2
171096,6,16,11
171114,6,16,6
171125,6,16,2
171172,6,16,1
171189,6,16,3
171238,6,16,11
171263,6,16,2
171273,6,16,1
171276,6,16,1
171287,6,16,5
171302,6,16,7
171325,6,16,1
171337,6,16,2
171351,6,16,1
171358,6,16,1
171361,6,16,1
171370,6,16,12
171384,6,16,7
171396,6,16,6
171400,6,16,5
171402,6,16,2
171419,6,16,12
171431,6,16,1
171466,6,16,7
171503,6,16,16
171525,6,16,6
171536,6,16,10
171661,6,16,4
171674,6,16,1
171688,6,16,7
171690,6,15,1
171690,6,16,4
171738,6,16,2
171827,6,16,4
171832,6,16,1
171887,6,16,5
171906,6,16,3
171915,6,16,20
171957,6,16,3
172003,6,16,9
172042,6,16,1
172054,6,16,6
172070,6,16,1
172090,6,16,1
172103,6,16,1
172137,6,16,6
172147,6,16,19
172163,6,16,2
172209,6,16,24
172223,6,16,12
172225,6,16,1
172237,6,16,1
172238,6,16,1
172280,6,16,12
172292,6,16,5
172301,6,16,5
172314,6,16,1
172331,6,16,4
172345,6,16,2
172352,6,16,2
172370,6,16,6
172397,6,16,4
172423,6,16,2
172429,6,16,1
172450,6,16,3
172465,6,15,1
172465,6,16,29
172483,6,15,6
172483,6,16,39
172498,6,15,3
172498,6,16,85
172506,6,16,7
172522,6,14,1
172522,6,15,1
172522,6,16,35
172540,6,16,1
172544,6,16,2
172546,6,16,7
172559,6,16,1
172571,6,16,5
172580,6,16,2
172582,6,16,1
172589,6,16,3
172605,6,16,2
172615,6,16,2
172650,6,16,8
172681,6,16,1
172684,6,16,1
172705,6,16,7
172730,6,16,2
172738,6,16,2
172747,6,16,1
172774,6,16,4
172785,6,16,1
172807,6,16,1
172826,6,16,6
172827,6,16,1
172839,6,16,1
172850,6,15,1
172850,6,16,4
172873,6,16,9
172887,6,16,1
172889,6,16,1
172923,6,16,2
172941,6,16,4
172953,6,16,2
172985,6,16,11
173029,6,16,16
173106,6,16,1
173115,6,16,16
173118,6,16,10
173128,6,16,2
173150,6,16,6
173152,6,16,2
173155,6,16,1
173156,6,16,4
173198,6,16,5
173216,6,16,3
173226,6,16,1
173241,6,16,1
173262,6,16,4
173264,6,16,3
173282,6,16,9
173292,6,16,2
173295,6,16,1
173307,6,16,2
173323,6,16,9
173339,6,16,3
173373,6,16,1
173439,6,15,1
173439,6,16,7
173467,6,16,2
173485,6,16,1
173518,6,16,2
173535,6,16,4
173573,6,16,6
173603,6,16,2
173624,6,16,1
173636,6,16,1
173639,6,16,4
173671,6,16,5
173678,6,16,6
173703,6,16,7
173704,6,16,8
173715,6,16,1
173729,6,16,12
173748,6,16,5
173751,6,16,5
173796,6,16,2
173807,6,16,2
173829,6,16,12
173846,6,16,1
173847,6,16,8
173879,6,16,9
173893,6,16,2
173919,6,16,3
173920,6,16,1
173985,6,16,3
174027,6,16,1
174047,6,16,2
174073,6,16,1
174103,6,16,7
174110,6,16,1
174152,6,16,1
174153,6,16,1
174192,6,16,18
174222,6,16,9
174238,6,16,4
174264,6,16,10
174267,6,16,4
174279,6,16,4
174352,6,16,2
174395,6,16,1
174406,6,16,3
174414,6,16,20
174427,6,16,1
174438,6,16,6
174495,6,16,1
174510,6,16,1
174522,6,16,1
174526,6,16,9
174538,6,16,2
174541,6,16,23
174542,6,16,9
174548,6,16,22
174556,6,16,8
174579,6,16,1
174592,6,16,1
174607,6,16,4
174662,6,16,6
174670,6,16,1
174674,6,16,2
174686,6,16,1
174716,6,16,6
174717,6,15,1
174717,6,16,7
174719,6,16,3
174766,6,16,2
174814,6,16,6
174855,6,16,1
174860,6,16,25
174885,6,16,5
174905,6,16,12
174907,6,16,4
174925,6,16,2
174926,6,15,1
174955,6,16,10
174968,6,16,1
174977,6,16,1
175003,6,16,2
175015,6,16,4
175075,6,16,2
175079,6,16,1
175111,6,16,3
175116,6,16,5
175191,6,16,1
175215,6,16,2
175232,6,16,12
175237,6,16,1
175248,6,16,2
175250,6,16,1
175253,6,16,1
175292,6,16,7
175310,6,16,1
175316,6,16,7
175336,6,16,2
175348,6,16,1
175365,6,16,5
175388,6,15,1
175405,6,16,6
175419,6,16,2
175438,6,16,2
175444,6,16,13
175445,6,16,1
175466,6,16,2
175504,6,16,2
175514,6,16,1
175516,6,16,1
175552,6,16,1
175556,6,16,12
175567,6,16,8
175584,6,16,4
175592,6,16,1
175608,6,16,1
175617,6,16,3
175627,6,16,9
175631,6,16,7
175648,6,16,13
175650,6,16,2
175655,6,16,12
175656,6,16,12
175698,6,16,3
175730,6,16,14
175734,6,16,2
175740,6,16,1
175744,6,16,5
175780,6,16,2
175792,6,16,7
175837,6,16,75
175839,6,16,2
175854,6,16,6
175859,6,16,1
175893,6,16,24
175937,6,16,2
175963,6,16,4
176078,6,16,1
176081,6,16,6
176102,6,16,3
176129,6,16,1
176171,6,16,2
176179,6,16,1
176214,6,16,1
176234,6,16,1
176236,6,16,8
176238,6,16,3
176245,6,16,4
176279,6,16,7
176329,6,16,2
176331,6,16,2
176341,6,16,21
176359,6,16,6
176363,6,16,4
176366,6,16,1
176368,6,16,7
176401,6,16,4
176403,6,16,4
176414,6,15,1
176461,6,16,4
176464,6,16,12
176483,6,16,7
176484,6,16,2
176487,6,16,6
176495,6,16,2
176504,6,16,1
176514,6,16,5
176515,6,16,9
176539,6,16,2
176573,6,16,3
176604,6,16,31
176619,6,16,8
176638,6,16,14
176666,6,16,5
176671,6,16,9
176678,6,16,21
176698,6,16,8
176723,6,16,6
176726,6,16,20
176734,6,16,2
176749,6,16,24
176756,6,16,5
176758,6,15,1
176758,6,16,2
176777,6,16,4
176799,6,16,6
176826,6,16,1
176831,6,16,2
176862,6,16,1
176924,6,16,2
176965,6,16,1
177027,6,16,5
177053,6,16,6
177060,6,16,3
177075,6,16,5
177104,6,16,2
177113,6,16,5
177137,6,16,2
177151,6,16,2
177167,6,16,1
177197,6,16,2
177205,6,16,7
177222,6,16,8
177248,6,16,3
177313,6,16,2
177315,6,16,4
177344,6,16,1
177359,6,16,1
177368,6,16,1
177384,6,16,5
177386,6,16,6
177396,6,16,1
177440,6,16,1
177444,6,16,6
177448,6,16,28
177457,6,16,22
177466,6,16,1
177476,6,16,3
177490,6,16,4
177601,6,16,2
177609,6,16,2
177618,6,16,3
177630,6,16,1
177642,6,16,2
177688,6,16,5
177712,6,16,5
177731,6,16,2
177734,6,16,8
177776,6,16,2
177781,6,16,2
177784,6,16,1
177790,6,16,3
177852,6,16,3
177854,6,16,1
177875,6,16,2
177933,6,16,4
177966,6,16,6
177984,6,15,1
178033,6,16,1
178041,6,16,2
178047,6,16,5
178054,6,16,4
178072,6,16,3
178096,6,16,1
178097,6,16,11
178105,6,16,2
178130,6,16,2
178158,6,16,2
178172,6,16,2
178173,6,16,6
178175,6,16,1
178187,6,16,2
178194,6,16,1
178205,6,16,1
178242,6,16,1
178261,6,16,8
178323,6,16,4
178354,6,16,2
178366,6,16,4
178375,6,16,2
178401,6,16,7
178457,6,16,5
178472,6,16,3
178478,6,16,5
178484,6,16,8
178543,6,16,2
178572,6,16,2
178575,6,16,6
178604,6,16,1
178663,6,16,3
178672,6,16,5
178674,6,16,6
178691,6,16,1
178734,6,16,1
178771,6,16,6
178781,6,16,2
178794,6,16,1
178805,6,16,3
178807,6,16,6
178851,6,16,57
178858,6,16,1
178873,6,16,68
178907,6,16,27
178928,6,16,1
178949,6,16,8
178964,6,16,28
178997,6,16,7
179006,6,16,12
179012,6,15,1
179026,6,16,2
179031,6,16,1
179037,6,16,4
179043,6,16,3
179067,6,16,6
179110,6,16,1
179151,6,16,1
179169,6,16,1
179190,6,16,9
179199,6,16,21
179204,6,16,1
179259,6,16,5
179267,6,16,12
179276,6,16,1
179299,6,16,3
179303,6,16,1
179335,6,16,4
179346,6,16,1
179347,6,16,2
179401,6,16,6
179413,6,16,8
179420,6,16,6
179439,6,16,6
179458,6,16,1
179480,6,16,2
179514,6,16,1
179515,6,16,6
179519,6,15,1
179520,6,16,2
179538,6,16,8
179544,6,16,1
179591,6,16,1
179599,6,16,3
179632,6,16,1
179678,6,16,1
179715,6,16,1
179758,6,16,6
179827,6,16,2
179852,6,16,3
179858,6,16,2
179865,6,16,1
179872,6,16,2
179876,6,16,4
179883,6,16,5
179907,6,16,2
179912,6,16,1
179929,6,16,4
179941,6,16,2
179949,6,16,28
179957,6,16,3
179963,6,16,9
179995,6,16,1
179997,6,16,1
180006,6,16,2
180016,6,16,6
180024,6,16,2
180029,6,16,1
180041,6,16,10
180069,6,16,5
180071,6,16,13
180079,6,16,2
180086,6,16,4
180121,6,16,1
180128,6,16,1
180132,6,16,10
180133,6,16,3
180146,6,16,4
180156,6,16,3
180184,6,16,1
180206,6,16,7
180209,6,16,1
180222,6,16,3
180230,6,16,15
180247,6,16,4
180260,6,16,10
180280,6,15,1
180349,6,16,1
180353,6,16,2
180418,6,16,1
180462,6,16,7
180554,6,16,1
180588,6,16,1
180604,6,16,12
180605,6,16,3
180624,6,16,2
180644,6,16,1
180696,6,16,3
180731,6,16,2
180789,6,16,2
180797,6,16,1
180855,6,16,5
180916,6,16,5
180923,6,16,1
181014,6,16,4
181020,6,16,4
181100,6,16,1
181105,6,16,13
181116,6,16,4
181146,6,16,2
181152,6,16,5
181163,6,16,1
181179,6,16,3
181190,6,16,1
181209,6,16,8
181240,6,16,1
181253,6,16,5
181259,6,16,2
181272,6,16,2
181277,6,16,1
181280,6,16,3
181281,6,16,1
181288,6,16,4
181307,6,16,2
181332,6,16,1
181341,6,16,13
181376,6,16,3
181402,6,16,2
181403,6,16,6
181427,6,16,14
181434,6,16,6
181447,6,16,2
181458,6,16,14
181465,6,16,1
181468,6,16,4
181473,6,16,5
181489,6,16,2
181492,6,16,8
181611,6,16,6
181638,6,16,1
181639,6,16,9
181647,6,16,5
181671,6,16,43
181682,6,16,1
181683,6,16,1
181691,6,16,1
181695,6,16,1
181717,6,16,2
181718,6,16,1
181720,6,16,3
181741,6,16,4
181804,6,16,9
181869,6,16,4
181898,6,16,9
181938,6,16,4
181998,6,16,3
182029,6,16,1
182047,6,16,1
182059,6,16,2
182081,6,16,8
182110,6,16,1
182113,6,15,1
182113,6,16,3
182157,6,16,7
182167,6,16,1
182210,6,16,1
182232,6,16,4
182239,6,16,4
182302,6,16,1
182310,6,16,1
182317,6,16,7
182326,6,16,1
182339,6,16,11
182367,6,16,4
182368,6,16,3
182375,6,16,4
182394,6,16,5
182433,6,16,4
182462,6,16,12
182499,6,16,4
182500,6,15,3
182500,6,16,20
182506,6,16,6
182523,6,16,9
182548,6,16,1
182570,6,16,6
182604,6,16,1
182617,6,16,4
182626,6,16,3
182643,6,16,2
182645,6,16,16
182655,6,16,1
182659,6,16,1
182669,6,16,2
182690,6,16,4
182818,6,15,1
182818,6,16,6
182831,6,16,4
182841,6,16,3
182867,6,16,18
182880,6,16,17
182887,6,16,3
182898,6,16,2
182937,6,16,8
182953,6,16,3
182955,6,16,8
182970,6,16,3
182971,6,16,29
182972,6,16,10
182997,6,16,14
183024,6,16,1
183032,6,16,1
183033,6,16,10
183050,6,16,6
183060,6,16,3
183064,6,16,7
183087,6,16,7
183108,6,16,2
183109,6,16,2
183116,6,16,3
183147,6,16,9
183168,6,14,1
183170,6,16,1
183199,6,16,3
183216,6,16,4
183218,6,16,18
183250,6,16,2
183262,6,16,1
183275,6,16,1
183374,6,16,3
183376,6,16,3
183390,6,16,4
183555,6,16,11
183599,6,16,9
183614,6,16,1
183627,6,16,3
183658,6,16,2
183665,6,16,18
183703,6,16,1
183706,6,16,3
183722,6,16,2
183723,6,16,13
183734,6,16,2
183808,6,16,7
183835,6,15,1
183837,6,16,9
183864,6,16,1
183898,6,16,1
183902,6,16,2
183910,6,16,2
183917,6,16,5
183938,6,16,1
183967,6,16,3
183986,6,16,8
183998,6,16,2
184000,6,16,6
184053,6,16,3
184072,6,16,2
184081,6,16,15
184092,6,16,5
184188,6,16,1
184207,6,16,2
184321,6,16,1
184352,6,16,12
184413,6,16,13
184420,6,16,9
184421,6,16,4
184450,6,16,5
184451,6,16,1
184468,6,16,7
184481,6,16,2
184503,6,16,3
184516,6,16,4
184533,6,16,1
184553,6,16,2
184569,6,16,2
184577,6,16,3
184583,6,16,1
184601,6,16,2
184610,6,16,1
184633,6,16,7
184696,6,16,3
184701,6,16,6
184702,6,16,3
184733,6,16,5
184737,6,16,4
184738,6,16,5
184740,6,16,6
184765,6,16,4
184771,6,16,5
184788,6,16,1
184794,6,16,1
184800,6,16,2
184822,6,16,3
184853,6,16,6
184868,6,16,1
184962,6,16,2
184971,6,16,3
184988,6,16,2
184996,6,16,1
185000,6,16,1
185007,6,16,2
185013,6,16,1
185017,6,16,2
185040,6,16,6
185043,6,16,2
185055,6,16,5
185056,6,16,8
185118,6,16,3
185131,6,16,3
185146,6,16,1
185158,6,16,1
185195,6,16,1
185199,6,16,2
185223,6,16,4
185234,6,16,6
185236,6,16,6
185253,6,16,14
185265,6,16,1
185272,6,16,9
185292,6,16,14
185299,6,16,8
185309,6,16,12
185314,6,16,1
185371,6,16,1
185393,6,16,2
185409,6,16,7
185417,6,16,1
185421,6,16,2
185434,6,16,1
185436,6,15,1
185436,6,16,4
185440,6,16,4
185450,6,16,1
185458,6,16,6
185486,6,16,2
185504,6,16,4
185505,6,16,1
185513,6,16,11
185524,6,16,15
185567,6,16,11
185591,6,16,1
185599,6,16,1
185603,6,16,3
185656,6,16,3
185666,6,16,3
185670,6,16,84
185686,6,16,1
185701,6,16,4
185720,6,16,1
185761,6,16,10
185808,6,15,1
185819,6,16,1
185829,6,16,4
185830,6,16,1
185846,6,16,3
185862,6,16,3
185877,6,16,1
185881,6,16,1
185922,6,16,1
185923,6,16,1
185936,6,16,2
186004,6,16,2
186023,6,16,1
186059,6,16,1
186085,6,16,1
186104,6,16,1
186119,6,16,2
186145,6,16,2
186154,6,16,1
186196,6,16,7
186227,6,16,1
186251,6,16,6
186287,6,16,2
186292,6,16,3
186308,6,16,1
186312,6,16,5
186326,6,16,1
186345,6,16,1
186361,6,16,1
186377,6,16,2
186389,6,16,5
186396,6,16,5
186512,6,16,12
186521,6,16,5
186544,6,16,1
186548,6,16,6
186555,6,15,1
186565,6,16,2
186575,6,16,2
186606,6,16,1
186642,6,16,4
186681,6,16,16
186698,6,16,3
186722,6,16,8
186732,6,16,9
186779,6,16,3
186794,6,16,1
186795,6,16,5
186799,6,16,2
186824,6,16,2
186828,6,16,1
186843,6,16,2
186871,6,16,1
186883,6,16,5
186886,6,16,1
186908,6,16,6
186913,6,16,12
187003,6,16,1
187037,6,16,1
187053,6,16,5
187098,6,16,6
187155,6,16,3
187156,6,16,2
187169,6,16,25
187199,6,16,2
187229,6,16,3
187238,6,16,1
187243,6,16,1
187252,6,16,1
187273,6,16,22
187339,6,16,4
187345,6,16,9
187370,6,16,8
187422,6,16,4
187444,6,16,1
187455,6,16,5
187485,6,16,1
187489,6,16,3
187502,6,16,1
187507,6,16,12
187537,6,16,2
187543,6,16,6
187548,6,16,3
187552,6,16,14
187571,6,16,1
187610,6,16,1
187616,6,16,1
187731,6,16,1
187763,6,16,2
187783,6,16,4
187800,6,16,3
187830,6,16,2
187857,6,16,5
187909,6,16,20
187926,6,16,1
187947,6,16,5
187962,6,16,3
187999,6,16,2
188022,6,16,2
188026,6,16,2
188038,6,16,4
188073,6,16,8
188079,6,16,1
188117,6,16,1
188128,6,16,4
188159,6,16,12
188181,6,16,1
188189,6,16,9
188198,6,16,1
188206,6,16,8
188224,6,16,11
188225,6,16,14
188235,6,16,11
188291,6,16,2
188309,6,16,3
188324,6,16,1
188329,6,16,1
188351,6,16,3
188387,6,16,213
188430,6,16,1
188439,6,16,1
188546,6,16,7
188570,6,16,16
188573,6,16,12
188580,6,16,5
188636,6,16,1
188639,6,16,2
188653,6,16,2
188668,6,16,1
188695,6,16,6
188699,6,16,6
188719,6,16,1
188727,6,16,2
188740,6,16,4
188764,6,16,3
188842,6,16,2
188844,6,16,1
188899,6,16,2
188908,6,16,1
188928,6,16,15
188929,6,16,3
188943,6,16,6
188962,6,16,9
188972,6,16,12
188980,6,16,3
189012,6,16,3
189016,6,16,1
189040,6,16,8
189087,6,16,6
189115,6,16,1
189154,6,16,23
189174,6,16,1
189176,6,16,2
189187,6,16,21
189190,6,16,7
189196,6,16,7
189212,6,16,2
189256,6,16,5
189266,6,16,1
189270,6,16,1
189271,6,16,4
189285,6,16,5
189293,6,16,1
189361,6,16,1
189371,6,16,3
189406,6,16,6
189415,6,16,10
189431,6,16,2
189453,6,16,1
189458,6,16,3
189471,6,16,1
189476,6,16,1
189480,6,16,2
189562,6,16,1
189565,6,16,7
189577,6,16,1
189679,6,16,1
189682,6,16,1
189687,6,16,9
189693,6,16,4
189699,6,16,2
189729,6,16,4
189733,6,16,1
189746,6,16,2
189761,6,16,26
189788,6,16,3
189830,6,16,14
189833,6,16,22
189845,6,16,9
189850,6,16,12
189861,6,16,2
189869,6,16,4
189892,6,16,2
189894,6,16,2
189904,6,16,1
189919,6,16,12
189928,6,16,1
189935,6,16,1
189950,6,16,1
189953,6,16,1
189955,6,16,8
189958,6,16,9
189972,6,16,3
189983,6,16,1
190006,6,16,12
190007,6,16,1
190024,6,16,2
190055,6,16,7
190100,6,16,1
190133,6,16,2
190167,6,16,2
190173,6,16,2
190174,6,16,2
190184,6,16,1
190190,6,16,2
190213,6,16,2
190239,6,16,1
190255,6,16,4
