ip,channel,os,ip_channel_os_confRate
125190,280,26,0.0
125204,140,15,0.0
125204,178,15,0.0
125204,245,19,0.0
125204,259,15,0.0
125204,400,15,0.0
125204,442,15,0.0
125204,452,19,0.0
125217,244,9,0.0
125217,315,19,0.0
125217,349,19,0.0
125217,435,19,0.0
125217,477,19,0.0
125217,480,19,0.0
125217,489,19,0.0
125222,107,14,0.0
125222,107,27,0.0
125222,116,13,0.0
125222,121,19,0.0
125222,121,22,0.0
125222,128,19,0.0
125222,128,22,0.0
125222,134,19,0.0
125222,140,15,0.0
125222,140,19,0.0
125222,140,25,0.0
125222,140,32,0.0
125222,145,6,0.0
125222,145,19,0.0
125222,145,32,0.0
125222,153,13,0.0
125222,153,15,0.0
125222,153,19,0.0
125222,178,16,0.0
125222,178,19,0.0
125222,205,18,0.0
125222,212,8,0.0
125222,213,24,0.0
125222,215,13,0.0
125222,215,15,0.0
125222,215,19,0.0
125222,215,25,0.0
125222,243,19,0.0
125222,245,6,0.0
125222,245,15,0.0
125222,245,17,0.0
125222,245,19,0.0
125222,245,30,0.0
125222,259,23,0.0
125222,265,17,0.0
125222,265,19,0.0
125222,265,43,0.0
125222,280,16,0.0
125222,280,19,0.0
125222,280,43,0.0
125222,386,13,0.0
125222,400,15,0.0
125222,435,13,0.0
125222,442,19,0.0
125222,459,23,0.0
125222,459,35,0.0
125222,463,19,0.0
125222,477,19,0.0
125222,478,3,0.0
125222,480,13,0.0
125232,134,19,0.0
125232,140,19,0.0
125232,145,19,0.0
125232,469,19,0.0
125241,19,35,0.0
125241,121,35,0.0
125241,140,17,0.0
125241,153,17,0.0
125241,153,35,0.0
125241,215,17,0.0
125241,435,35,0.0
125241,442,35,0.0
125241,452,35,0.0
125241,477,13,0.0
125241,477,35,0.0
125260,107,19,0.0
125261,134,37,0.0
125261,140,37,0.0
125261,145,37,0.0
125261,215,37,0.0
125271,19,19,0.0
125271,122,19,0.0
125271,134,19,0.0
125271,140,19,0.0
125271,145,19,0.0
125271,205,19,0.0
125271,379,19,0.0
125271,477,19,0.0
125275,379,17,0.0
125286,134,18,0.0
125286,140,18,0.0
125286,145,18,0.0
125286,265,19,0.0
125286,280,19,0.0
125288,137,19,0.0
125292,21,53,0.0
125295,115,6,0.0
125295,125,6,0.0
125295,135,6,0.0
125295,140,18,0.0
125295,153,18,0.0
125295,215,18,0.0
125295,215,19,0.0
125295,237,13,0.0
125295,245,13,0.0
125295,259,6,0.0
125295,259,18,0.0
125295,280,13,0.0
125295,442,6,0.0
125312,128,19,0.0
125312,134,17,0.0
125312,140,17,0.0
125312,145,17,0.0
125312,237,19,0.0
125319,215,36,0.0
125322,107,13,0.0
125322,134,13,0.0
125322,134,41,0.0
125322,140,41,0.0
125322,145,41,0.0
125322,178,13,0.0
125322,215,13,0.0
125322,245,22,0.0
125322,280,13,0.0
125322,386,13,0.0
125322,401,13,0.0
125322,409,13,0.0
125322,435,13,0.0
125322,452,22,0.0
125339,134,13,0.0
125339,140,13,0.0
125339,145,13,0.0
125343,379,19,0.0
125362,215,9,0.0
125362,265,25,0.0
125404,122,19,0.0
125423,140,19,0.0
125423,215,19,0.0
125423,259,19,0.0
125423,459,19,0.0
125432,134,13,0.0
125432,178,13,0.0
125432,280,13,0.0
125439,134,19,0.0
125439,178,19,0.0
125439,280,19,0.0
125456,128,19,0.0
125472,125,19,0.0
125472,145,19,0.0
125472,178,19,0.0
125472,258,19,0.0
125472,259,19,0.0
125472,442,19,0.0
125481,115,8,0.0
125481,121,8,0.0
125481,135,8,0.0
125481,145,36,0.0
125481,153,8,0.0
125481,315,8,0.0
125481,317,8,0.0
125481,439,8,0.0
125511,134,15,0.0
125511,140,15,0.0
125511,145,15,0.0
125511,215,19,0.0
125568,237,13,0.0
125568,459,13,0.0
125581,134,2,0.0
125581,134,13,0.0
125581,140,2,0.0
125581,140,13,0.0
125581,145,13,0.0
125608,107,19,0.0
125608,265,19,0.0
125621,137,41,0.0
125621,245,41,0.0
125623,343,19,0.0
125676,245,19,0.0
125676,452,19,0.0
125680,125,28,0.0
125680,145,28,0.0
125680,178,28,0.0
125680,258,28,0.0
125680,259,28,0.0
125680,349,13,0.0
125680,435,13,0.0
125680,442,28,0.0
125680,463,13,0.0
125680,480,13,0.0
125719,125,18,0.0
125719,134,22,0.0
125719,178,22,0.0
125719,280,22,0.0
125726,125,22,0.0
125726,145,22,0.0
125726,178,22,0.0
125726,258,22,0.0
125726,259,22,0.0
125726,442,22,0.0
125781,469,25,0.0
125796,265,6,0.0
125796,280,6,0.0
125800,128,13,0.0
125815,107,1,0.0
125815,115,1,0.0
125815,135,1,0.0
125815,205,1,0.0
125815,242,1,0.0
125815,265,1,0.0
125815,266,1,0.0
125815,424,1,0.0
125815,435,1,0.0
125815,442,1,0.0
125815,477,1,0.0
125815,489,1,0.0
125817,212,13,0.0
125817,328,13,0.0
125818,259,13,0.0
125818,280,13,0.0
125827,121,1,0.0
125827,134,1,0.0
125827,232,1,0.0
125827,237,37,0.0
125827,245,6,0.0
125827,452,1,0.0
125827,452,6,0.0
125842,245,14,0.0
125848,211,27,0.0
125848,245,27,0.0
125859,115,25,0.0
125859,125,25,0.0
125859,135,25,0.0
125859,258,25,0.0
125859,259,25,0.0
125859,417,25,0.0
125859,442,25,0.0
125860,107,1,0.0
125860,115,19,0.0
125860,379,19,0.0
125860,386,19,0.0
125860,409,19,0.0
125860,435,19,0.0
125874,134,8,0.0
125874,140,8,0.0
125874,145,8,0.0
125888,107,17,0.0
125888,122,17,0.0
125888,130,17,0.0
125888,150,17,0.0
125888,328,17,0.0
125888,480,17,0.0
125888,489,17,0.0
125915,110,17,0.0
125915,128,17,0.0
125915,173,18,0.0
125915,439,18,0.0
125915,469,18,0.0
125921,244,13,0.0
125928,215,13,0.0
125935,140,19,0.0
125935,265,18,0.0
125935,280,18,0.0
125935,400,19,0.0
125935,442,19,0.0
125937,280,19,0.0
125939,107,6,0.0
125939,178,6,0.0
125939,265,6,0.0
125939,280,6,0.0
125939,459,6,0.0
125957,245,13,0.0
125957,452,13,0.0
125972,347,607,0.0
126011,134,19,0.0
126011,178,19,0.0
126011,280,19,0.0
126042,128,3,0.0
126042,134,19,0.0
126042,140,19,0.0
126042,145,19,0.0
126042,215,3,0.0
126045,245,19,0.0
126121,134,19,0.0
126121,153,19,0.0
126121,178,19,0.0
126121,280,19,0.0
126121,325,19,0.0
126121,379,19,0.0
126121,430,19,0.0
126130,121,13,0.0
126130,245,13,0.0
126148,259,18,0.0
126148,459,18,0.0
126168,477,13,0.0
126201,115,19,0.0
126201,125,19,0.0
126201,135,19,0.0
126201,236,8,0.0
126201,258,19,0.0
126201,259,19,0.0
126201,417,19,0.0
126201,442,19,0.0
126222,212,40,0.0
126222,328,40,0.0
126230,130,13,0.0
126230,245,13,0.0
126251,245,1,0.0
126251,452,1,0.0
126271,463,19,0.0
126271,480,19,0.0
126297,280,13,0.0
126306,121,19,0.0
126306,245,19,0.0
126308,173,10,0.0
126308,439,10,0.0
126308,469,10,0.0
126320,128,19,0.0
126320,280,19,0.0
126321,259,19,0.0
126331,107,13,0.0
126331,122,13,0.0
126331,128,13,0.0
126331,134,13,0.0
126331,134,19,0.0
126331,153,13,0.0
126331,178,13,0.0
126331,205,13,0.0
126331,315,19,0.0
126331,424,13,0.0
126331,459,13,0.0
126331,466,19,0.0
126331,469,19,0.0
126339,178,14,0.0
126339,280,14,0.0
126344,137,13,0.0
126344,140,13,0.0
126344,178,13,0.0
126344,215,13,0.0
126361,130,13,0.0
126361,137,19,0.0
126361,245,13,0.0
126361,245,19,0.0
126371,110,18,0.0
126371,130,35,0.0
126371,134,18,0.0
126371,137,22,0.0
126371,178,18,0.0
126371,178,22,0.0
126371,245,13,0.0
126371,280,18,0.0
126371,377,35,0.0
126371,442,35,0.0
126371,480,35,0.0
126386,140,22,0.0
126386,215,22,0.0
126386,244,6,0.0
126386,244,19,0.0
126386,400,22,0.0
126388,134,8,0.0
126388,140,8,0.0
126388,145,8,0.0
126410,111,13,0.0
126410,113,13,0.0
126410,134,13,0.0
126410,137,13,0.0
126410,153,13,0.0
126410,319,13,0.0
126410,469,13,0.0
126447,107,17,0.0
126447,319,13,0.0
126447,379,13,0.0
126447,469,13,0.0
126458,400,607,0.0
126460,115,13,0.0
126460,125,13,0.0
126460,128,13,0.0
126460,135,13,0.0
126460,259,13,0.0
126460,442,13,0.0
126461,3,13,0.0
126461,125,5,0.0
126461,128,13,0.0
126461,140,19,0.0
126461,347,24,0.0
126476,110,19,0.0
126476,128,19,0.0
126483,125,13,0.0
126483,145,13,0.0
126483,205,6,0.0
126483,258,13,0.0
126483,259,13,0.0
126483,259,17,0.0
126483,265,19,0.0
126483,280,19,0.0
126491,137,18,0.0
126491,245,18,0.0
126499,122,6,0.0
126505,128,9,0.0
126505,205,9,0.0
126505,205,19,0.0
126505,245,13,0.0
126515,121,13,0.0
126515,234,13,0.0
126515,245,13,0.0
126515,259,13,0.0
126519,123,8,0.0
126539,134,23,0.0
126539,178,23,0.0
126539,280,23,0.0
126571,130,13,0.0
126571,245,13,0.0
126605,122,19,0.0
126630,115,13,0.0
126630,125,13,0.0
126630,135,13,0.0
126630,258,13,0.0
126630,259,13,0.0
126630,442,13,0.0
126647,101,6,0.0
126670,153,30,0.0
126670,266,30,0.0
126670,349,30,0.0
126670,377,30,0.0
126670,409,30,0.0
126670,439,30,0.0
126670,477,30,0.0
126693,215,41,0.0
126701,205,10,0.0
126701,205,19,0.0
126713,107,41,0.0
126730,477,19,0.0
126749,122,25,0.0
126749,125,13,0.0
126749,145,13,0.0
126749,178,13,0.0
126749,258,13,0.0
126749,259,13,0.0
126749,442,13,0.0
126755,205,8,0.0
126755,205,13,0.0
126755,205,19,0.0
126802,128,37,0.0
126831,121,17,0.0
126831,245,17,0.0
126849,134,16,0.0
126849,140,16,0.0
126849,145,16,0.0
126850,278,13,0.0
126850,463,13,0.0
126869,122,17,0.0
126869,128,17,0.0
126869,211,19,0.0
126869,245,19,0.0
126888,107,19,0.0
126888,121,19,0.0
126888,122,19,0.0
126888,278,19,0.0
126888,442,19,0.0
126888,480,19,0.0
126920,121,9,0.0
126920,245,9,0.0
126962,121,15,0.0
126962,245,15,0.0
126962,259,15,0.0
126962,459,15,0.0
127001,259,20,0.0
127001,280,20,0.0
127081,3,22,0.0
127081,134,13,0.0
127081,134,18,0.0
127081,137,27,0.0
127081,140,13,0.0
127081,140,18,0.0
127081,145,13,0.0
127081,145,18,0.0
127081,245,8,0.0
127081,245,27,0.0
127081,452,8,0.0
127081,459,16,0.0
127081,469,16,0.0
127082,364,18,0.0
127086,137,19,0.0
127086,215,19,0.0
127088,19,10,0.0
127088,107,10,0.0
127088,130,10,0.0
127088,140,6,0.0
127088,265,10,0.0
127088,377,10,0.0
127088,379,10,0.0
127088,442,6,0.0
127088,477,10,0.0
127114,128,30,0.0
127146,107,19,0.0
127167,128,13,0.0
127184,212,13,0.0
127184,328,13,0.0
127226,379,13,0.0
127245,125,19,0.0
127245,145,19,0.0
127245,178,19,0.0
127245,258,19,0.0
127245,259,19,0.0
127245,442,19,0.0
127261,245,19,0.0
127263,265,49,0.0
127263,459,49,0.0
127274,215,22,0.0
127289,219,19,0.0
127289,242,19,0.0
127289,377,19,0.0
127289,386,19,0.0
127289,409,19,0.0
127289,463,19,0.0
127289,477,19,0.0
127313,259,19,0.0
127313,459,19,0.0
127331,173,27,0.0
127331,219,27,0.0
127331,379,27,0.0
127331,439,27,0.0
127331,442,27,0.0
127331,469,27,0.0
127351,107,9,0.0
127358,140,10,0.0
127358,178,10,0.0
127358,215,10,0.0
127375,122,22,0.0
127375,265,14,0.0
127375,379,22,0.0
127375,469,22,0.0
127380,265,13,0.0
127380,280,13,0.0
127382,125,13,0.0
127382,145,13,0.0
127382,178,13,0.0
127382,258,13,0.0
127382,259,13,0.0
127382,442,13,0.0
127401,107,22,0.0
127401,121,70,0.0
127401,245,70,0.0
127407,134,13,0.0
127407,140,13,0.0
127407,145,13,0.0
127416,140,1,0.0
127416,153,1,0.0
127416,215,1,0.0
127425,379,13,0.0
127493,110,37,0.0
127531,19,14,0.0
127531,107,13,0.0
127531,111,14,0.0
127531,115,13,0.0
127531,134,14,0.0
127531,135,14,0.0
127531,153,13,0.0
127531,173,14,0.0
127531,205,13,0.0
127531,325,14,0.0
127531,328,13,0.0
127531,401,13,0.0
127531,452,14,0.0
127531,477,13,0.0
127536,215,13,0.0
127536,232,13,0.0
127536,243,13,0.0
127538,121,13,0.0
127538,245,13,0.0
127545,125,13,0.0
127545,145,13,0.0
127545,178,13,0.0
127545,258,13,0.0
127545,259,13,0.0
127545,442,13,0.0
127556,245,3,0.0
127559,134,73,0.0
127559,140,73,0.0
127559,145,73,0.0
127559,215,19,0.0
127559,280,13,0.0
127574,125,20,0.0
127574,145,20,0.0
127574,178,20,0.0
127574,258,20,0.0
127574,259,20,0.0
127574,442,20,0.0
127583,128,19,0.0
127583,134,13,0.0
127583,178,13,0.0
127583,280,13,0.0
127617,459,27,0.0
127634,125,11,0.0
127634,145,11,0.0
127634,178,11,0.0
127634,258,11,0.0
127634,259,11,0.0
127634,442,11,0.0
127648,21,22,0.0
127648,115,15,0.0
127648,122,15,0.0
127648,135,15,0.0
127648,153,15,0.0
127648,328,15,0.0
127648,442,15,0.0
127648,463,15,0.0
127648,480,15,0.0
127654,125,17,0.0
127668,121,3,0.0
127668,135,3,0.0
127668,205,3,0.0
127668,219,3,0.0
127668,377,3,0.0
127668,442,3,0.0
127670,121,36,0.0
127722,107,19,0.0
127741,134,19,0.0
127741,173,19,0.0
127741,205,15,0.0
127741,315,19,0.0
127741,379,19,0.0
127741,469,19,0.0
127741,478,19,0.0
127754,487,35,0.0
127755,265,31,0.0
127755,280,31,0.0
127806,259,36,0.0
127817,280,25,0.0
127840,122,19,0.0
127872,128,17,0.0
127889,125,6,0.0
127890,122,22,0.0
127896,134,19,0.0
127896,140,19,0.0
127896,145,19,0.0
127926,280,8,0.0
127962,19,13,0.0
127962,121,13,0.0
127962,135,13,0.0
127962,377,13,0.0
127962,452,13,0.0
127962,497,13,0.0
128004,121,35,0.0
128004,245,35,0.0
128010,259,41,0.0
128010,459,41,0.0
128016,134,98,0.0
128016,153,98,0.0
128016,173,98,0.0
128016,315,98,0.0
128016,478,98,0.0
128035,477,22,0.0
128095,24,22,0.0
128097,128,19,0.0
128097,134,19,0.0
128097,140,19,0.0
128097,145,19,0.0
128108,134,17,0.0
128108,140,17,0.0
128108,145,17,0.0
128120,244,53,0.0
128138,265,22,0.0
128162,121,6,0.0
128162,245,6,0.0
128174,140,13,0.0
128174,215,13,0.0
128181,265,19,0.0
128181,467,19,0.0
128196,134,19,0.0
128196,178,19,0.0
128196,280,19,0.0
128210,128,47,0.0
128210,215,47,0.0
128217,107,23,0.0
128217,113,23,0.0
128217,134,17,0.0
128217,134,23,0.0
128217,140,17,0.0
128217,145,17,0.0
128217,153,23,0.0
128217,412,23,0.0
128217,430,23,0.0
128217,435,23,0.0
128217,480,23,0.0
128217,481,23,0.0
128217,489,23,0.0
128249,121,19,0.0
128249,245,19,0.0
128287,116,13,0.0
128287,121,19,0.0
128287,134,13,0.0
128287,137,13,0.0
128287,173,13,0.0
128287,245,19,0.0
128287,430,13,0.0
128287,439,13,0.0
128287,469,13,0.0
128338,134,19,0.0
128338,140,19,0.0
128338,145,19,0.0
128339,213,13,0.0
128351,215,12,0.0
128351,259,12,0.0
128382,135,17,0.0
128382,140,22,0.0
128382,153,17,0.0
128382,178,22,0.0
128382,215,22,0.0
128382,266,17,0.0
128382,317,17,0.0
128382,349,13,0.0
128382,400,22,0.0
128382,439,13,0.0
128382,466,13,0.0
128382,469,13,0.0
128382,489,17,0.0
128401,110,27,0.0
128401,128,27,0.0
128426,245,13,0.0
128485,134,1,0.0
128485,140,1,0.0
128485,145,1,0.0
128491,245,19,0.0
128507,134,25,0.0
128507,135,19,0.0
128507,137,25,0.0
128507,178,25,0.0
128507,215,25,0.0
128507,232,19,0.0
128507,243,19,0.0
128507,278,25,0.0
128507,280,25,0.0
128507,379,25,0.0
128507,435,25,0.0
128507,477,25,0.0
128507,480,25,0.0
128507,497,25,0.0
128524,130,14,0.0
128524,135,14,0.0
128524,153,14,0.0
128524,265,14,0.0
128524,317,14,0.0
128524,319,14,0.0
128524,349,14,0.0
128524,439,14,0.0
128524,452,14,0.0
128524,489,14,0.0
128543,234,18,0.0
128543,259,18,0.0
128558,477,8,0.0
128594,121,6,0.0
128594,245,6,0.0
128634,134,13,0.0
128634,140,13,0.0
128634,145,13,0.0
128648,278,13,0.0
128648,376,13,0.0
128648,379,13,0.0
128648,435,13,0.0
128666,435,19,0.0
128666,463,19,0.0
128666,480,19,0.0
128667,107,27,0.0
128667,121,19,0.0
128667,245,19,0.0
128681,215,19,0.0
128682,107,9,0.0
128696,244,19,0.0
128746,469,19,0.0
128772,19,6,0.0
128772,140,13,0.0
128772,215,13,0.0
128777,107,19,0.0
128777,121,13,0.0
128777,134,13,0.0
128777,135,13,0.0
128777,153,13,0.0
128777,205,13,0.0
128777,219,13,0.0
128777,265,13,0.0
128777,409,13,0.0
128777,424,13,0.0
128777,439,13,0.0
128782,19,17,0.0
128782,107,17,0.0
128782,121,17,0.0
128782,122,17,0.0
128782,135,17,0.0
128782,153,17,0.0
128782,315,17,0.0
128782,328,17,0.0
128782,349,17,0.0
128782,435,17,0.0
128782,439,17,0.0
128782,452,17,0.0
128782,463,17,0.0
128782,477,17,0.0
128782,497,17,0.0
128804,469,10,0.0
128812,234,19,0.0
128812,259,19,0.0
128827,140,9,0.0
128850,110,13,0.0
128855,379,13,0.0
128856,140,12,0.0
128856,442,12,0.0
128876,459,19,0.0
128878,234,14,0.0
128878,244,10,0.0
128878,259,14,0.0
128902,376,13,0.0
128965,213,29,0.0
128995,173,17,0.0
128995,349,17,0.0
128995,469,17,0.0
129002,134,10,0.0
129002,178,10,0.0
129002,280,10,0.0
129047,128,36,0.0
129053,377,19,0.0
129066,122,19,0.0
129094,140,9,0.0
129094,153,9,0.0
129094,400,9,0.0
129094,442,9,0.0
129100,128,25,0.0
129112,376,10,0.0
129128,128,19,0.0
129128,212,19,0.0
129128,328,19,0.0
129136,24,19,0.0
129136,101,19,0.0
129136,118,19,0.0
129136,138,19,0.0
129136,140,19,0.0
129136,258,19,0.0
129136,360,19,0.0
129136,400,19,0.0
129136,484,19,0.0
129136,486,19,0.0
129155,265,19,0.0
129157,107,22,0.0
129173,280,12,0.0
129196,107,607,0.0
129202,245,8,0.0
129202,452,8,0.0
129219,477,2,0.0
129243,178,10,0.0
129243,280,10,0.0
129251,122,19,0.0
129251,128,19,0.0
129267,140,13,0.0
129267,153,13,0.0
129267,215,13,0.0
129267,259,13,0.0
129270,21,13,0.0
129270,134,15,0.0
129270,140,15,0.0
129270,145,15,0.0
129270,477,43,0.0
129291,134,13,0.0
129291,140,13,0.0
129291,145,13,0.0
129297,400,607,0.0
129308,111,25,0.0
129308,113,25,0.0
129308,115,25,0.0
129308,124,25,0.0
129308,137,25,0.0
129308,153,25,0.0
129308,265,25,0.0
129308,439,25,0.0
129308,452,25,0.0
129310,481,13,0.0
129331,121,25,0.0
129331,124,25,0.0
129331,219,25,0.0
129331,265,25,0.0
129331,377,25,0.0
129331,401,25,0.0
129331,409,25,0.0
129331,424,25,0.0
129331,477,25,0.0
129351,121,16,0.0
129351,245,16,0.0
129364,212,35,0.0
129364,328,35,0.0
129372,234,13,0.0
129372,259,13,0.0
129378,205,20,0.0
129394,213,10,0.030102999566398118
129395,121,41,0.0
129395,122,41,0.0
129395,153,41,0.0
129395,379,19,0.0
129395,379,41,0.0
129395,480,41,0.0
129400,244,9,0.0
129426,125,15,0.0
129426,145,15,0.0
129426,178,15,0.0
129426,245,15,0.0
129426,258,15,0.0
129426,259,15,0.0
129426,442,15,0.0
129431,128,13,0.0
129435,128,13,0.0
129435,265,19,0.0
129446,134,3,0.0
129446,178,3,0.0
129446,215,3,0.0
129446,219,3,0.0
129446,265,3,0.0
129446,280,3,0.0
129446,379,3,0.0
129446,459,3,0.0
129446,469,3,0.0
129492,125,19,0.0
129492,145,19,0.0
129492,178,19,0.0
129492,258,19,0.0
129492,259,19,0.0
129492,442,19,0.0
129513,121,19,0.0
129513,245,19,0.0
129520,121,6,0.0
129520,245,6,0.0
129527,137,18,0.0
129527,245,18,0.0
129548,459,16,0.0
129582,134,4,0.0
129582,140,4,0.0
129582,145,4,0.0
129584,110,19,0.0
129584,128,19,0.0
129591,215,16,0.0
129591,259,13,0.0
129591,259,19,0.0
129614,145,13,0.0
129614,178,13,0.0
129614,280,19,0.0
129614,379,15,0.0
129614,379,19,0.0
129614,379,20,0.0
129623,121,17,0.0
129623,328,17,0.0
129623,377,17,0.0
129623,412,17,0.0
129623,442,17,0.0
129623,452,17,0.0
129623,477,17,0.0
129623,480,17,0.0
129635,215,17,0.0
129636,134,17,0.0
129636,140,17,0.0
129636,145,17,0.0
129648,135,19,0.0
129667,125,19,0.0
129667,140,19,0.0
129667,219,13,0.0
129667,258,19,0.0
129667,278,13,0.0
129667,442,13,0.0
129667,463,13,0.0
129675,107,19,0.0
129675,134,18,0.0
129675,134,19,0.0
129675,178,19,0.0
129675,232,18,0.0
129675,245,19,0.0
129675,259,12,0.0
129675,259,18,0.0
129675,259,19,0.0
129675,265,19,0.0
129675,280,12,0.0
129675,280,19,0.0
129675,379,13,0.0
129675,430,18,0.0
129675,439,18,0.0
129675,459,19,0.0
129675,466,18,0.0
129675,469,18,0.0
129675,480,13,0.0
129691,121,19,0.0
129691,140,12,0.0
129691,145,12,0.0
129691,245,19,0.0
129691,259,19,0.0
129691,259,37,0.0
129691,280,77,0.0
129709,19,6,0.0
129709,121,6,0.0
129709,134,6,0.0
129709,153,6,0.0
129709,349,6,0.0
129709,424,6,0.0
129709,430,6,0.0
129709,466,6,0.0
129709,481,6,0.0
129713,125,13,0.0
129713,128,13,0.0
129713,134,9,0.0
129713,134,13,0.0
129713,140,13,0.0
129713,145,13,0.0
129713,178,9,0.0
129713,280,9,0.0
129713,347,0,0.0
129733,134,19,0.0
129733,145,19,0.0
129733,379,13,0.0
129754,259,19,0.0
129754,280,19,0.0
129760,145,13,0.0
129783,107,32,0.0
129788,134,47,0.0
129788,140,47,0.0
129788,145,47,0.0
129803,128,22,0.0
129806,128,19,0.0
129806,205,19,0.0
129806,212,13,0.0
129806,212,19,0.0
129806,259,23,0.0
129806,280,18,0.0
129806,280,20,0.0
129806,328,19,0.0
129806,347,607,0.0
129814,459,35,0.0
129822,128,6,0.0
129822,128,13,0.0
129822,140,13,0.0
129822,178,13,0.0
129822,178,19,0.0
129822,205,12,0.0
129822,213,22,0.0
129822,215,13,0.0
129822,259,19,0.0
129822,259,22,0.0
129822,265,13,0.0
129822,280,19,0.0
129822,400,13,0.0
129822,442,13,0.0
129879,134,19,0.0
129879,140,19,0.0
129879,145,19,0.0
129905,459,22,0.0
129929,107,19,0.0
129929,134,19,0.0
129929,178,19,0.0
129929,265,19,0.0
129929,278,9,0.0
129929,280,19,0.0
129929,379,9,0.0
129929,435,9,0.0
129929,459,19,0.0
129966,107,49,0.0
129966,219,49,0.0
129966,489,49,0.0
129996,128,16,0.0
130023,121,19,0.0
130023,245,19,0.0
130042,134,19,0.0
130042,140,19,0.0
130042,145,19,0.0
130058,107,18,0.0
130058,265,18,0.0
130058,459,18,0.0
130072,121,9,0.0
130072,245,9,0.0
130130,477,13,0.0
130157,30,3,0.0
130157,122,3,0.0
130157,446,3,0.0
130163,265,19,0.0
130163,280,19,0.0
130164,134,13,0.0
130164,178,13,0.0
130164,280,13,0.0
130255,134,26,0.0
130255,140,26,0.0
130255,145,26,0.0
130284,459,25,0.0
130285,121,26,0.0
130285,245,26,0.0
130286,377,1,0.0
130333,376,9,0.0
130341,265,47,0.0
130341,280,47,0.0
130346,107,35,0.0
130346,134,35,0.0
130346,178,35,0.0
130346,265,35,0.0
130346,280,35,0.0
130346,459,35,0.0
130373,140,18,0.0
130373,215,18,0.0
130373,400,18,0.0
130374,245,53,0.0
130374,477,53,0.0
130392,347,38,0.0
130444,134,35,0.0
130444,140,35,0.0
130444,145,35,0.0
130462,121,19,0.0
130462,245,19,0.0
130465,121,6,0.0
130465,245,6,0.0
130472,134,19,0.0
130472,140,19,0.0
130472,145,19,0.0
130472,215,19,0.0
130504,153,53,0.0
130504,219,53,0.0
130504,409,53,0.0
130504,489,53,0.0
130511,21,13,0.0
130511,459,13,0.0
130511,469,13,0.0
130516,234,19,0.0
130516,259,19,0.0
130534,115,17,0.0
130534,135,17,0.0
130534,153,17,0.0
130534,205,17,0.0
130534,266,17,0.0
130534,424,17,0.0
130565,265,19,0.0
130565,280,19,0.0
130569,122,22,0.0
130569,134,19,0.0
130569,140,19,0.0
130569,145,19,0.0
130569,234,22,0.0
130569,259,22,0.0
130605,125,13,0.0
130605,145,13,0.0
130605,178,13,0.0
130605,258,13,0.0
130605,259,13,0.0
130605,442,13,0.0
130607,107,13,0.0
130607,265,13,0.0
130607,409,13,0.0
130607,477,13,0.0
130650,121,19,0.0
130650,245,19,0.0
130657,134,13,0.0
130657,140,13,0.0
130657,145,13,0.0
130664,140,13,0.0
130664,215,13,0.0
130664,400,13,0.0
130670,134,13,0.0
130670,140,13,0.0
130670,145,13,0.0
130726,107,19,0.0
130740,107,12,0.0
130740,134,12,0.0
130740,178,12,0.0
130740,265,8,0.0
130740,280,12,0.0
130742,265,19,0.0
130742,280,19,0.0
130744,379,13,0.0
130750,265,19,0.0
130753,140,19,0.0
130753,215,19,0.0
130753,400,19,0.0
130810,107,607,0.0
130810,137,35,0.0
130810,265,35,0.0
130810,439,35,0.0
130810,452,35,0.0
130824,121,15,0.0
130824,128,13,0.0
130824,140,15,0.0
130824,153,15,0.0
130824,215,13,0.0
130824,215,19,0.0
130824,234,13,0.0
130824,237,19,0.0
130824,259,41,0.0
130824,265,25,0.0
130824,347,0,0.0
130824,347,607,0.0
130824,379,13,0.0
130824,435,13,0.0
130824,442,15,0.0
130824,489,13,0.0
130834,107,22,0.0
130834,110,41,0.0
130834,125,19,0.0
130834,128,13,0.0
130834,134,6,0.0
130834,134,8,0.0
130834,134,13,0.0
130834,140,6,0.0
130834,140,8,0.0
130834,140,13,0.0
130834,145,6,0.03180808364797749
130834,145,8,0.0
130834,145,9,0.0
130834,145,13,0.0
130834,153,17,0.0
130834,212,41,0.0
130834,232,13,0.0
130834,265,9,0.0
130834,265,13,0.0
130834,280,9,0.0
130834,280,13,0.0
130834,315,13,0.0
130834,442,13,0.0
130834,467,9,0.0
130834,469,19,0.0
130846,215,19,0.0
130873,245,20,0.0
130998,237,16,0.0
131034,334,17,0.0
131077,280,53,0.0
131081,245,19,0.0
131085,125,63,0.0
131085,145,63,0.0
131085,178,63,0.0
131085,258,63,0.0
131085,259,63,0.0
131085,442,63,0.0
131098,3,22,0.0
131098,137,19,0.0
131098,215,19,0.0
131108,107,22,0.0
131119,115,20,0.0
131119,125,20,0.0
131119,134,19,0.0
131119,135,20,0.0
131119,259,20,0.0
131119,265,20,0.0
131119,280,20,0.0
131119,442,20,0.0
131119,452,19,0.0
131119,466,19,0.0
