ip,device,os,ip_device_os_app_4
109119,1,19,3
109124,1,10,1
109127,1,10,6
109133,1,9,2
109135,1,19,2
109143,1,19,4
109143,1,20,1
109143,1,35,3
109144,1,13,1
109145,1,19,1
109146,0,24,1
109146,1,8,1
109147,1,3,8
109147,1,16,2
109147,1,18,1
109147,1,30,14
109147,2,18,1
109148,1,8,3
109148,1,35,2
109149,1,13,3
109153,1,19,2
109161,1,8,4
109161,1,13,1
109161,1,17,2
109161,1,19,1
109162,1,15,1
109170,1,13,3
109172,1,18,5
109173,1,13,2
109173,1,23,6
109176,1,17,4
109176,1,18,3
109176,1,19,4
109176,1,53,1
109177,1,13,1
109177,1,41,1
109181,0,29,1
109181,1,16,1
109183,1,13,1
109189,1,14,1
109189,1,19,4
109201,1,19,2
109205,1,10,5
109209,1,13,1
109209,2,49,1
109211,1,10,5
109211,1,19,1
109211,1,22,4
109213,1,13,2
109213,1,19,2
109217,1,22,1
109226,1,18,1
109226,1,19,1
109231,1,13,8
109231,1,19,11
109232,1,25,1
109233,1,13,1
109237,1,13,1
109237,1,19,2
109237,1,22,1
109241,2,17,4
109242,1,13,2
109243,1,13,2
109243,1,19,2
109243,1,607,1
109258,1,19,4
109259,1,13,3
109259,1,19,3
109260,1,13,4
109260,1,14,10
109260,1,19,1
109261,1,10,1
109261,1,18,1
109264,1,13,1
109264,1,19,3
109266,1,9,3
109266,1,13,1
109266,1,18,2
109266,1,22,2
109266,2,13,7
109278,1,13,1
109287,1,14,1
109287,1,19,4
109298,1,15,1
109298,1,16,3
109299,1,13,6
109299,1,18,2
109299,1,19,8
109304,1,8,4
109304,1,13,3
109304,1,19,4
109310,1,25,2
109320,1,13,1
109330,1,13,3
109332,1,13,2
109333,1,17,9
109337,1,47,7
109337,3,33,1
109340,1,17,1
109352,1,13,2
109353,1,19,1
109355,0,0,1
109355,1,18,1
109355,1,23,1
109356,1,13,7
109356,1,22,6
109358,1,10,4
109358,1,13,1
109358,1,47,3
109361,1,15,3
109361,1,25,3
109361,1,37,3
109363,0,21,1
109368,1,1,3
109368,1,3,1
109368,1,8,1
109368,1,13,1
109368,1,16,4
109368,1,19,2
109371,1,6,9
109371,1,14,1
109371,1,18,2
109371,1,19,7
109371,1,20,1
109382,1,44,1
109386,0,50,1
109386,1,19,2
109390,1,32,2
109393,1,13,6
109393,1,32,2
109394,1,19,3
109394,1,27,1
109395,1,13,1
109397,2,19,2
109400,1,15,4
109404,1,13,1
109404,1,37,2
109405,1,13,1
109412,1,13,10
109419,0,0,1
109419,1,28,1
109423,1,14,3
109425,1,17,2
109425,1,22,6
109428,1,6,3
109428,1,14,6
109428,1,30,1
109430,1,19,2
109430,1,35,6
109434,1,13,1
109435,1,8,6
109436,1,13,1
109442,1,19,1
109448,1,19,4
109451,1,18,1
109452,1,13,3
109452,1,28,3
109453,1,19,8
109453,1,48,1
109458,1,6,1
109460,1,13,1
109460,1,19,6
109460,1,44,1
109460,2,607,1
109467,1,13,4
109469,1,13,1
109475,1,22,2
109477,1,23,4
109480,1,19,2
109480,1,23,1
109480,1,37,2
109481,1,13,6
109481,1,19,1
109484,1,13,4
109484,1,19,2
109486,1,19,6
109486,1,41,1
109498,0,38,1
109498,1,13,3
109498,1,22,1
109498,1,49,2
109502,1,25,2
109503,1,13,1
109513,1,18,3
109516,1,18,5
109537,1,10,2
109537,1,13,1
109537,1,17,4
109537,1,19,1
109538,1,13,2
109538,1,53,1
109540,1,8,1
109543,1,15,1
109546,1,19,2
109548,1,13,2
109549,1,19,9
109549,1,31,3
109552,1,37,2
109566,1,13,11
109567,1,6,1
109567,1,13,7
109567,1,19,3
109567,1,30,3
109567,2,13,1
109578,1,6,2
109578,1,20,10
109582,1,19,2
109584,2,13,1
109590,1,58,4
109591,1,19,1
109594,1,9,1
109594,1,14,1
109594,1,19,1
109601,1,13,5
109601,1,17,6
109601,1,36,1
109602,1,6,2
109602,1,11,4
109602,1,19,3
109604,1,19,1
109608,1,19,4
109612,1,16,6
109614,1,13,4
109616,1,13,4
109616,1,28,9
109617,1,10,2
109619,1,13,1
109619,1,14,1
109620,1,13,3
109620,1,17,2
109625,1,14,2
109625,1,16,1
109634,1,17,1
109634,1,19,1
109634,1,26,1
109634,1,41,3
109638,1,32,3
109643,1,13,1
109643,1,19,7
109644,1,10,1
109644,1,11,1
109644,1,12,1
109644,1,13,3
109644,1,19,5
109644,1,27,1
109644,1,41,2
109644,2,20,1
109651,1,19,4
109652,1,13,4
109652,1,17,10
109652,1,37,1
109656,1,18,2
109659,1,37,1
109666,1,6,3
109668,1,13,2
109668,1,17,2
109668,1,19,1
109668,1,30,5
109668,1,41,1
109670,1,13,5
109671,1,13,1
109673,1,14,2
109674,1,15,2
109674,1,17,4
109674,1,19,1
109674,1,35,5
109676,1,2,5
109676,1,6,4
109676,1,13,8
109676,1,19,5
109676,2,9,2
109676,2,11,1
109676,2,19,1
109679,1,10,2
109679,1,15,2
109680,1,49,2
109682,1,37,1
109688,1,13,3
109690,1,9,4
109690,1,18,1
109693,1,14,1
109696,1,16,1
109696,1,19,8
109696,1,35,4
109703,1,8,11
109703,1,12,1
109703,1,13,10
109703,1,18,3
109703,1,19,5
109703,1,36,1
109706,1,19,2
109718,1,19,8
109718,1,40,1
109722,1,19,1
109723,0,24,1
109723,0,50,1
109723,1,3,1
109723,1,6,1
109723,1,10,1
109723,1,13,7
109723,1,16,3
109723,1,18,2
109723,1,19,7
109723,1,20,1
109723,1,22,1
109723,1,27,1
109723,1,37,1
109723,1,41,2
109723,2,4,1
109723,2,9,1
109723,2,18,1
109723,2,287,1
109726,1,13,1
109728,1,13,1
109728,1,19,1
109728,1,22,8
109734,1,10,3
109734,1,13,4
109734,1,19,14
109734,1,22,2
109734,1,32,2
109734,2,9,2
109735,1,12,4
109735,1,17,3
109735,1,18,5
109735,1,19,4
109735,1,20,7
109735,1,22,2
109735,1,47,3
109735,1,607,1
109735,2,13,4
109735,2,19,3
109735,3032,607,1
109737,1,8,1
109737,1,41,5
109738,1,17,1
109738,1,18,1
109738,1,19,12
109742,1,13,1
109743,0,0,1
109743,0,24,1
109743,1,12,1
109743,1,13,8
109743,1,17,2
109743,1,18,1
109743,1,19,11
109743,1,23,3
109743,1,37,1
109743,1,42,2
109743,2,9,1
109743,2,13,1
109743,2,28,2
109743,2,47,1
109743,2,49,1
109744,1,13,7
109749,1,13,1
109751,1,19,1
109751,1,37,5
109755,1,15,1
109755,1,16,1
109761,1,19,3
109764,1,13,1
109764,1,17,4
109764,1,18,3
109764,1,19,1
109765,1,19,1
109770,1,2,2
109770,1,19,1
109770,1,20,1
109776,1,6,2
109776,1,11,5
109776,1,13,8
109776,1,18,2
109776,1,19,8
109776,1,22,1
109776,1,37,1
109776,1,58,2
109776,2,13,2
109777,1,17,5
109777,1,22,7
109793,1,26,1
109800,1,1,2
109800,1,13,4
109800,1,19,2
109800,1,23,2
109800,1,34,4
109800,1,37,4
109809,1,19,1
109809,1,20,6
109812,1,13,3
109812,1,14,1
109822,1,13,2
109832,1,13,2
109832,1,19,1
109836,1,3,2
109836,1,19,1
109837,1,11,4
109837,1,13,2
109837,1,19,5
109845,1,25,1
109850,1,19,6
109851,1,13,4
109851,1,18,1
109865,1,19,5
109877,1,19,4
109878,1,3,1
109878,2,19,1
109880,1,41,2
109882,1,13,3
109882,1,30,9
109883,2,17,2
109888,2,20,1
109893,1,18,1
109899,1,19,1
109906,0,24,1
109912,0,38,1
109912,1,13,8
109912,1,27,1
109912,1,35,1
109913,1,3,1
109913,1,19,3
109913,1,31,7
109915,1,13,2
109915,1,19,2
109930,1,9,1
109938,1,13,5
109938,1,19,2
109938,1,28,1
109938,1,35,5
109946,1,6,2
109946,2,18,1
109954,1,19,1
109960,1,13,4
109964,1,13,8
109964,1,19,1
109964,1,25,3
109970,1,13,4
109990,1,13,1
109990,1,14,1
109995,1,19,2
109995,3032,607,1
110001,1,19,4
110002,1,34,1
110003,1,47,3
110003,2,18,7
110007,1,17,1
110008,1,8,2
110009,1,10,3
110009,1,13,1
110009,1,15,6
110009,1,19,3
110009,1,22,6
110009,1,37,2
110023,1,18,1
110023,1,19,1
110030,1,19,5
110030,1,31,7
110032,1,13,2
110032,1,18,2
110032,1,19,11
110036,1,13,1
110040,1,9,1
110044,1,13,2
110047,1,19,9
110053,1,6,2
110053,1,17,2
110055,1,18,2
110055,1,19,1
110055,1,37,7
110062,1,8,9
110062,1,23,1
110064,1,1,4
110064,1,13,2
110064,1,19,1
110067,1,19,4
110068,2,25,2
110069,1,6,1
110069,1,13,4
110069,1,14,1
110077,1,19,5
110078,1,9,3
110078,1,13,5
110078,1,19,4
110078,1,30,1
110079,1,10,6
110079,1,18,1
110079,1,28,2
110083,1,10,1
110083,1,20,1
110083,1,25,2
110083,3,33,1
110084,1,13,8
110090,1,13,2
110091,1,19,2
110102,1,19,3
110106,1,13,9
110109,1,13,4
110109,1,19,1
110109,1,23,3
110111,1,19,5
110112,1,19,6
110112,1,23,3
110116,1,17,6
110116,1,19,2
110116,1,37,1
110116,3,33,1
110116,3032,607,1
110121,1,13,4
110129,1,1,1
110129,1,13,8
110135,1,19,4
110137,1,19,2
110137,1,25,1
110138,1,13,3
110138,1,19,1
110138,1,35,2
110138,1,41,1
110138,2,9,2
110141,1,13,2
110141,1,22,6
110143,1,10,3
110143,1,13,5
110143,1,19,9
110145,1,16,1
110167,1,15,7
110168,1,19,1
110171,1,13,3
110171,1,19,6
110172,1,6,7
110172,1,8,14
110172,1,13,2
110172,1,19,1
110172,1,25,1
110174,1,23,1
110176,1,22,1
110184,1,17,1
110184,3032,607,1
110189,1,10,3
110193,1,17,1
110202,1,15,1
110202,1,19,1
110207,1,13,9
110207,1,43,1
110209,1,13,4
110209,1,14,1
110209,1,15,1
110209,1,27,1
110209,3,33,1
110211,1,12,3
110211,1,13,1
110211,1,19,2
110211,1,20,2
110216,1,10,1
110216,1,20,4
110225,1,13,5
110229,1,13,5
110235,1,13,1
110235,1,19,2
110235,2,100,1
110237,1,4,2
110237,1,6,1
110237,1,15,1
110237,1,16,6
110237,1,17,1
110237,1,19,2
110240,1,19,1
110242,1,13,1
110242,1,25,7
110242,1,28,5
110246,1,19,1
110257,1,10,1
110257,1,13,1
110257,1,53,3
110268,1,13,6
110269,1,10,1
110269,1,18,2
110269,1,19,5
110269,1,22,1
110271,1,10,5
110271,1,13,3
110271,1,18,2
110273,1,19,1
110275,1,13,2
110275,1,35,1
110282,1,19,10
110289,1,5,4
110289,1,43,1
110292,1,12,10
110296,1,3,1
110302,1,19,5
110303,1,23,1
110303,1,47,1
110325,1,13,3
110325,1,23,1
110327,1,13,6
110327,1,19,5
110327,1,22,1
110335,1,22,1
110341,1,9,1
110341,1,19,2
110341,1,41,1
110354,1,13,6
110354,1,19,1
110359,1,13,1
110359,1,17,2
110359,1,19,3
110367,1,19,1
110373,1,96,1
110386,1,3,1
110386,1,13,3
110386,1,19,3
110386,1,23,1
110387,2,19,1
110390,1,8,1
110390,1,13,8
110390,1,28,1
110390,1,41,1
110403,1,10,2
110414,1,3,10
110414,1,25,6
110414,1,37,4
110422,2,13,1
110426,1,19,1
110426,1,35,2
110427,1,22,8
110428,1,13,6
110431,1,18,1
110431,1,19,6
110439,1,1,1
110439,1,13,6
110439,1,20,2
110445,1,16,1
110450,1,13,10
110451,1,19,2
110472,1,13,2
110472,1,19,5
110475,1,13,1
110523,1,13,4
110528,1,19,5
110529,1,13,7
110529,1,30,1
110529,3032,607,1
110532,1,10,4
110532,1,13,2
110532,1,20,3
110547,1,19,9
110552,1,22,2
110553,1,13,2
110553,1,22,2
110564,0,38,1
110566,1,9,1
110574,1,17,2
110574,1,46,2
110574,1,57,1
110589,1,1,1
110589,1,13,2
110589,1,15,6
110592,1,15,7
110595,1,28,3
110596,1,14,1
110617,1,14,1
110628,1,10,1
110628,1,13,4
110628,1,17,1
110628,1,20,3
110640,1,13,2
110645,1,18,1
110645,1,25,2
110652,1,17,1
110667,1,19,1
110667,1,37,6
110673,1,18,1
110673,1,53,8
110682,0,21,1
110682,1,8,1
110682,1,13,2
110682,1,19,4
110682,1,41,1
110697,1,16,1
110697,1,18,1
110704,1,19,2
110707,1,3,1
110707,1,8,2
110707,1,9,1
110707,1,13,1
110707,1,19,4
110710,1,10,1
110710,1,19,2
110715,1,1,2
110715,1,17,1
110715,1,25,1
110727,1,9,2
110730,1,9,1
110740,1,13,1
110744,1,17,4
110752,1,18,1
110759,1,13,2
110760,1,13,2
110760,1,16,8
110760,1,25,3
110762,1,12,1
110768,1,20,3
110769,1,13,6
110769,1,17,2
110772,1,19,1
110786,1,3,4
110788,1,13,2
110795,1,17,1
110795,1,18,1
110797,1,6,4
110797,1,8,1
110797,1,10,11
110797,1,13,8
110797,1,17,1
110797,1,19,2
110797,1,22,3
110804,1,20,5
110811,1,6,1
110811,1,12,1
110811,1,13,1
110811,1,19,1
110821,1,16,2
110821,1,17,1
110821,1,19,1
110824,1,26,1
110828,1,22,8
110829,1,13,3
110829,1,17,2
110831,1,13,8
110840,1,12,1
110844,1,9,4
110849,1,14,2
110872,1,22,1
110879,1,19,1
110910,1,19,1
110912,1,13,1
110928,1,37,1
110938,1,15,5
110952,1,18,2
110958,1,13,1
110958,1,15,1
110958,1,19,3
110961,1,13,1
110964,1,13,1
110964,1,16,1
110964,1,47,4
110974,1,19,7
110975,1,13,3
110975,1,43,4
110977,1,19,8
110980,1,13,4
110980,1,22,1
110980,1,23,6
110980,1,49,1
110983,1,13,4
110983,1,17,6
110983,1,49,1
110985,1,13,8
110986,1,10,6
110986,1,19,5
110994,1,13,1
110995,1,53,1
110999,1,37,4
111005,1,19,1
111008,1,13,1
111008,1,19,5
111008,1,27,3
111008,1,31,5
111009,1,28,1
111014,1,19,1
111020,1,13,6
111020,1,19,1
111021,1,8,4
111021,1,13,4
111021,1,15,1
111022,1,11,2
111022,1,13,4
111025,1,2,12
111025,1,3,6
111025,1,4,3
111025,1,6,4
111025,1,8,1
111025,1,10,2
111025,1,11,8
111025,1,12,1
111025,1,13,14
111025,1,14,1
111025,1,15,4
111025,1,16,9
111025,1,17,2
111025,1,18,3
111025,1,19,13
111025,1,20,2
111025,1,23,1
111025,1,27,5
111025,1,31,1
111025,1,32,3
111025,1,35,1
111025,1,37,5
111025,1,40,1
111025,1,41,3
111025,1,47,3
111025,1,53,1
111025,1,607,1
111025,2,1,1
111025,2,13,4
111025,2,15,1
111025,2,17,1
111025,2,18,4
111025,2,19,1
111025,2,26,1
111025,2,30,1
111025,2,33,3
111025,2,37,1
111025,2,607,1
111025,3032,607,1
111033,1,12,1
111043,1,13,1
111043,1,19,1
111044,1,13,1
111048,1,13,4
111053,1,19,1
111053,1,41,4
111053,1,53,1
111061,1,18,6
111061,1,22,1
111068,1,9,1
111069,3032,607,1
111070,1,16,3
111070,1,19,1
111078,1,13,1
111087,1,8,3
111087,1,13,4
111087,1,19,5
111087,1,22,1
111089,1,14,1
111090,1,1,6
111096,1,19,2
111099,1,13,1
111099,1,22,3
111101,1,19,2
111102,1,16,9
111102,1,17,1
111102,1,19,4
111116,1,19,1
111116,1,22,2
111120,1,13,6
111120,1,17,5
111121,1,13,3
111121,1,19,9
111122,1,13,2
111122,1,17,1
111122,1,20,1
111122,1,22,4
111124,1,10,8
111124,1,13,2
111129,1,10,3
111129,1,19,8
111129,1,37,3
111129,3032,607,2
111133,1,19,1
111133,1,20,1
111142,1,16,1
111142,1,19,9
111145,1,17,1
111145,1,19,5
111150,1,13,1
111150,1,15,1
111150,1,19,4
111150,1,22,1
111150,1,31,1
111153,1,6,1
111153,1,13,2
111153,1,17,5
111153,1,19,7
111153,2,11,1
111153,2,90,1
111159,1,10,5
111159,1,19,3
111159,1,22,1
111162,1,37,11
111171,1,19,5
111171,1,22,1
111172,1,16,1
111172,1,19,1
111172,1,20,1
111172,3032,607,1
111176,1,13,1
111176,1,19,4
111180,1,25,1
111182,1,7,1
111182,1,13,1
111182,1,15,1
111182,1,16,1
111182,1,17,1
111182,1,19,6
111182,1,25,3
111182,1,40,1
111182,2,9,4
111182,2,25,1
111182,2,112,1
111186,1,10,3
111186,1,13,6
111186,1,17,1
111186,1,30,1
111186,1,32,3
111189,1,28,1
111189,1,47,8
111191,1,10,3
111191,1,12,1
111191,1,13,1
111191,1,15,4
111191,1,17,2
111191,1,19,6
111191,1,22,1
111195,1,19,1
111195,1,58,1
111201,1,19,3
111207,1,13,3
111208,1,13,11
111213,1,22,1
111215,1,19,1
111219,1,3,1
111219,1,18,3
111219,1,22,2
111219,1,33,1
111227,1,17,1
111227,1,19,4
111227,1,20,1
111227,3032,607,1
111235,1,8,1
111247,2,19,3
111247,3032,607,1
111248,1,18,3
111249,1,19,10
111251,1,8,2
111251,1,15,3
111251,1,19,1
111251,1,20,1
111251,1,48,5
111256,1,23,1
111264,1,41,2
111267,1,3,2
111267,1,19,1
111268,1,8,1
111268,1,10,10
111268,1,15,2
111269,1,8,3
111272,1,18,1
111277,1,19,4
111280,1,19,4
111284,1,9,1
111286,1,13,5
111287,1,18,1
111295,1,17,5
111295,1,19,1
111296,1,19,3
111297,2,13,1
111299,1,13,3
111299,1,14,3
111299,1,18,1
111299,1,19,1
111304,1,10,7
111312,1,31,3
111315,1,13,1
111322,1,19,1
111324,1,3,1
111324,1,18,8
111324,1,19,6
111324,1,41,1
111339,1,19,1
111346,1,22,1
111346,1,32,1
111348,1,13,9
111348,1,32,2
111352,1,13,3
111355,1,8,1
111363,1,6,1
111363,1,10,1
111363,1,18,4
111363,1,19,2
111363,1,42,1
111363,2,15,2
111375,1,23,1
111377,0,0,1
111382,1,3,4
111382,1,8,1
111382,1,13,6
111382,1,19,3
111385,1,17,1
111385,1,18,1
111387,1,32,2
111400,1,18,1
111400,1,49,1
111405,1,13,7
111407,1,13,4
111407,1,27,4
111408,1,15,1
111409,1,13,1
111409,1,16,1
111414,0,0,1
111414,1,1,5
111414,1,3,1
111414,1,13,5
111414,1,19,2
111414,1,41,7
111414,1,64,7
111423,1,1,1
111430,1,6,4
111430,1,19,1
111437,1,25,1
111437,1,40,1
111438,1,13,1
111438,1,25,4
111438,2,3,7
111449,1,13,1
111452,1,53,1
111453,1,9,2
111453,1,19,2
111457,1,13,1
111457,1,19,4
111467,1,10,2
111467,1,19,1
111467,1,36,2
111468,1,8,1
111468,1,16,1
111468,1,17,1
111468,1,19,2
111468,1,36,1
111468,2,19,2
111471,1,19,1
111471,1,20,1
111482,1,20,1
111484,1,1,1
111484,1,19,1
111484,1,25,2
111485,1,19,2
111493,1,1,1
111493,1,10,4
111493,1,20,1
111493,1,41,3
111493,2,9,5
111496,2,30,1
111512,1,18,6
111515,1,13,2
111515,1,19,2
111515,1,32,4
111517,1,25,1
111521,1,53,1
111524,1,15,4
111524,1,19,1
111529,1,9,1
111529,1,25,6
111529,1,47,1
111537,1,13,5
111537,2,13,1
111545,1,10,1
111545,1,18,1
111547,1,11,6
111548,1,19,2
111548,1,25,2
111548,1,28,6
111552,1,13,1
111554,1,9,1
111554,1,13,1
111562,1,17,10
111564,1,1,3
111564,1,6,4
111576,1,10,3
111588,1,13,5
111596,1,3,1
111596,1,19,1
111599,1,19,4
111599,1,41,1
111601,1,13,6
111601,1,17,1
111604,1,19,1
111617,1,12,3
111619,1,13,5
111620,1,22,6
111628,1,18,1
111628,1,31,2
111629,1,19,1
111635,1,13,2
111635,1,19,2
111638,1,13,1
111638,1,19,1
111639,1,3,2
111639,1,17,1
111639,1,18,1
111639,2,19,1
111639,2,20,1
111639,2,23,1
111639,3032,607,1
111641,1,13,3
111641,1,28,3
111648,1,19,1
111648,1,35,7
111653,1,1,2
111657,1,10,1
111657,1,19,7
111658,1,22,8
111663,1,10,1
111663,1,13,4
111663,1,20,1
111668,1,3,1
111668,1,6,2
111668,1,12,1
111668,1,13,1
111668,1,19,1
111668,1,30,1
111668,1,41,1
111672,1,19,1
111673,1,6,1
111676,1,19,5
111676,2865,24,1
111684,1,19,1
111697,1,13,3
111702,1,6,1
111702,1,13,2
111702,1,19,3
111704,1,17,1
111704,1,20,2
111708,1,17,3
111708,1,19,1
111708,1,32,1
111708,2,9,1
111709,1,13,1
111709,1,18,2
111715,1,19,1
111732,1,13,1
111735,1,8,6
111735,1,10,1
111735,1,19,11
111739,1,9,1
111739,1,10,8
111739,1,13,1
111739,1,19,1
111739,1,20,1
111739,1,22,1
111739,1,41,1
111739,2,9,2
111739,2,36,1
111743,1,41,4
111755,1,8,4
111757,1,10,5
111780,1,19,6
111786,1,1,4
111799,1,14,1
111805,1,18,2
111805,1,22,2
111805,1,27,1
111805,1,31,1
111815,1,15,5
111815,1,19,1
111819,1,19,2
111823,1,2,1
111830,1,18,4
111830,1,19,12
111832,1,19,1
111841,1,18,5
111843,1,13,4
111843,1,22,1
111847,1,10,1
111853,1,19,1
111865,1,15,1
111865,1,19,1
111875,1,19,1
111876,1,58,6
111877,1,37,2
111884,1,17,1
111886,1,13,2
111891,1,10,2
111895,1,25,1
111901,1,19,1
111902,1,19,2
111904,1,25,3
111909,1,14,1
111913,1,10,2
111913,1,22,3
111915,1,1,2
111918,1,31,7
111920,1,19,2
111923,1,13,8
111924,1,37,1
111931,1,22,2
111941,1,13,12
111941,1,53,1
111943,1,17,1
111949,1,22,1
111955,1,10,1
111955,1,13,6
111955,1,42,1
111969,1,19,1
111976,1,37,1
111990,1,19,1
112005,1,13,9
112005,1,17,2
112005,1,18,2
112005,1,19,1
112005,1,30,2
112005,1,41,1
112009,1,13,6
112009,1,17,1
112012,1,14,1
112019,1,19,1
112026,1,9,1
112026,1,13,3
112026,1,19,5
112026,1,22,10
112049,1,13,2
112049,1,19,1
112049,1,22,1
112049,1,25,8
112051,1,19,1
112054,1,19,8
112057,1,26,2
112058,1,19,2
112061,0,24,1
112061,1,8,1
112061,1,10,1
112061,1,12,1
112061,1,13,1
112061,1,17,1
112061,1,18,1
112061,1,25,4
112061,1,28,1
112061,2,18,1
112061,2,19,3
112061,2,28,1
112061,2,58,5
112070,1,12,4
112074,1,18,2
112078,1,19,1
112086,1,13,1
112086,1,18,1
112086,1,19,1
112086,1,37,9
112086,1,607,1
112086,2,36,1
112095,1,13,1
112095,1,35,1
112106,1,22,6
112106,1,26,1
112112,1,2,6
112112,1,13,10
112117,2,17,1
112121,1,19,1
112134,1,15,1
112158,1,19,1
112171,1,41,4
112174,1,18,8
112174,2,9,3
112179,1,1,12
112179,1,13,4
112179,1,14,3
112181,1,18,4
112181,1,19,1
112189,1,15,1
112198,1,19,1
112198,1,25,4
112205,1,17,9
112205,1,25,1
112212,1,13,2
112212,1,19,2
112215,1,9,5
112215,1,19,2
112228,1,19,1
112228,1,31,2
112231,1,3,1
112243,1,9,1
112243,1,18,1
112243,1,19,7
112243,1,37,1
112252,1,15,2
112252,1,41,4
112255,1,2,1
112255,1,13,5
112257,1,9,8
112257,1,35,1
112263,1,19,5
112265,1,8,5
112269,1,1,1
112269,1,19,2
112271,1,8,3
112271,1,19,1
112275,1,13,4
112275,1,19,1
112280,1,9,9
112286,1,6,5
112291,1,10,4
112291,1,19,4
112291,1,22,8
112293,1,13,4
112293,1,19,2
112293,1,41,1
112296,1,13,6
112296,1,19,7
112296,1,25,1
112302,0,38,1
112302,0,50,1
112302,1,2,9
112302,1,6,2
112302,1,8,3
112302,1,9,1
112302,1,10,5
112302,1,13,6
112302,1,14,1
112302,1,15,1
112302,1,16,2
112302,1,17,7
112302,1,18,7
112302,1,19,15
112302,1,20,9
112302,1,23,4
112302,1,25,1
112302,1,26,6
112302,1,37,2
112302,1,47,1
112302,1,56,2
112302,2,11,1
112302,2,13,2
112302,2,49,1
112308,2,27,1
112329,1,9,6
112329,1,13,1
112333,1,3,5
112333,1,13,1
112333,1,17,2
112333,1,19,3
112333,1,32,1
112333,1,53,7
112341,1,10,2
112341,1,13,1
112341,1,15,4
112341,1,19,4
112342,1,13,1
112344,1,19,6
112346,1,13,2
112349,1,9,4
112355,1,30,1
112356,1,17,5
112356,1,19,6
112365,1,64,1
112377,1,1,1
112385,1,8,1
112386,1,12,1
112386,1,19,4
112394,1,13,4
112394,1,19,6
112402,1,13,5
112402,1,19,7
112403,0,0,1
112403,1,19,5
112403,1,607,1
112405,1,19,5
112408,1,6,5
112408,1,20,3
112412,1,8,2
112412,1,9,8
112412,1,15,2
112412,1,17,2
112412,1,23,2
112414,1,9,4
112414,1,13,1
112414,1,19,8
112414,1,41,1
112416,1,19,3
112418,1,13,7
112418,1,19,7
112434,1,6,1
112434,1,19,5
112438,1,12,4
112441,1,18,1
112442,1,13,2
112442,1,16,2
112442,1,19,1
112442,1,20,3
112442,1,32,7
112451,1,12,2
112455,1,9,2
112457,1,19,2
112460,1,19,3
112464,1,13,1
112464,1,22,2
112477,1,19,3
112485,1,19,4
112497,1,15,7
112497,1,17,2
112497,1,20,1
112498,1,23,1
112504,1,18,1
112504,1,25,8
112510,1,19,1
112513,1,15,2
112525,1,13,11
112530,1,13,6
112532,1,13,1
112539,1,13,2
112539,1,53,4
112543,1,9,1
112543,1,13,4
112549,1,3,1
112549,1,19,2
112549,3032,607,1
112563,1,20,1
112565,1,18,13
112568,1,18,1
112570,1,12,1
112570,1,17,2
112570,1,41,2
112572,1,19,1
112574,1,19,2
112577,1,10,1
112577,1,13,2
112577,1,19,3
112585,1,19,6
112589,1,12,3
112593,1,37,4
112604,1,33,1
112608,1,47,2
112617,1,15,3
112617,1,19,5
112629,1,6,1
112629,1,13,1
112629,1,19,3
112630,1,19,1
112630,1,22,3
112637,1,6,1
112641,1,13,2
112649,1,18,2
112649,1,47,9
112659,1,19,2
112666,1,13,1
112668,1,19,1
112668,1,22,3
112669,1,37,1
112673,0,24,1
112673,1,17,1
112675,1,13,2
112681,1,8,2
112682,1,19,3
112683,1,17,6
112684,1,13,1
112684,1,17,1
112694,1,13,4
112695,0,0,1
112701,1,18,4
112715,1,13,2
112715,1,19,7
112731,1,14,3
112731,1,19,3
112733,1,19,3
112733,1,47,2
112737,1,16,1
112737,1,17,4
112737,1,19,1
112742,1,13,2
112742,1,19,3
112742,3032,607,1
112743,1,19,4
112759,1,14,8
112775,1,13,3
112775,1,19,3
112775,2,2,4
112775,2,20,1
112782,1,13,3
112806,1,13,1
112806,1,16,1
112806,1,19,4
112806,1,32,3
112806,2,13,1
112806,2,35,1
112810,1,17,5
112820,1,8,4
112833,1,13,9
112833,1,15,1
112833,1,49,1
112839,1,19,1
112839,1,20,3
112846,1,9,1
112847,1,37,2
112861,1,13,6
112864,1,32,1
112866,1,46,1
112867,1,8,6
112869,1,13,2
112878,1,13,1
112878,1,17,7
112882,1,19,3
112885,1,3,6
112905,1,32,1
112907,1,13,2
112926,2,17,2
112928,1,13,4
112936,1,16,7
112950,1,16,1
112951,1,17,1
112951,1,49,1
112967,1,13,1
112967,1,35,1
112971,1,14,2
112971,1,19,1
112971,1,41,1
112983,1,22,1
112995,1,3,2
112995,1,19,6
112998,2,19,1
112999,1,8,4
113019,1,3,10
113019,1,13,3
113019,1,49,4
113024,1,2,1
113025,1,13,1
113025,1,49,2
113027,1,14,1
113036,1,1,1
113036,1,19,3
113040,1,9,6
113040,1,41,2
113045,1,25,1
113046,2,19,1
113052,1,19,1
113063,1,2,1
113076,1,18,8
113076,1,19,4
113085,1,13,4
113087,1,19,5
113098,1,13,1
113107,1,19,4
113112,1,13,1
113119,1,22,1
113119,1,47,1
113120,1,3,6
113126,1,17,5
113134,1,13,5
113134,1,19,5
113136,1,13,2
113137,1,25,11
113138,1,10,4
113151,1,19,1
113155,1,8,1
113157,1,14,2
113157,1,25,1
113158,1,3,5
113165,1,13,4
113166,1,15,9
113170,1,19,1
113170,1,20,2
113181,1,18,1
113211,1,26,1
